timedelta,key
96,84
122,84
133,84
91,84
96,84
118,84
112,84
91,84
99,84
91,84
123,84
102,84
107,84
133,84
133,84
117,84
117,84
5,84
133,84
85,84
91,84
128,84
129,84
101,84
112,84
133,84
133,84
144,84
106,84
96,84
127,84
128,84
112,84
128,84
128,84
122,84
133,84
122,84
91,84
123,84
128,84
101,84
122,84
139,84
123,84
117,84
117,84
101,84
112,84
128,84
126,84
106,84
117,84
117,84
127,84
133,84
86,84
128,84
90,84
140,84
133,84
133,84
134,84
101,84
138,84
128,83
133,83
139,83
149,83
186,83
138,83
112,83
133,83
91,83
181,83
123,83
122,83
134,83
107,83
139,83
133,83
112,83
163,83
154,83
144,83
128,83
117,82
117,82
127,82
127,82
133,82
107,82
112,82
117,82
123,82
117,82
144,82
117,82
128,82
118,82
118,82
123,82
123,82
128,82
117,82
133,82
155,82
112,82
106,82
128,82
118,82
112,82
117,82
101,82
122,82
144,82
128,82
117,82
133,82
128,82
128,82
139,82
123,82
154,82
117,82
112,82
123,82
138,82
133,82
133,82
112,82
117,82
170,82
128,81
138,81
123,81
165,81
170,81
122,81
182,81
170,81
138,81
150,81
91,80
96,80
107,80
85,80
91,80
101,80
91,80
86,80
96,80
133,80
97,80
123,80
127,80
90,80
101,80
85,80
59,80
86,80
80,80
117,80
69,80
128,80
128,80
117,79
128,79
101,79
69,79
101,79
122,79
133,78
101,78
112,78
115,78
64,78
118,78
118,78
86,78
90,78
64,78
118,78
90,78
96,78
85,78
117,78
117,78
112,78
107,78
155,78
139,78
117,78
112,78
80,78
112,78
118,78
144,78
122,78
107,78
134,78
112,78
117,78
107,78
107,78
123,78
101,78
112,78
96,78
96,78
80,78
96,78
106,78
74,78
112,78
123,78
112,78
117,78
112,78
113,78
112,78
112,78
149,78
96,78
139,78
101,78
138,78
85,78
80,78
75,78
128,78
69,78
106,78
97,78
74,78
106,78
134,78
90,78
95,78
96,78
85,78
123,78
75,78
112,78
107,78
96,78
127,78
106,78
144,78
75,78
101,78
112,77
106,77
101,77
117,77
107,77
96,77
96,77
80,77
107,77
122,77
101,77
117,77
96,77
86,77
155,77
117,77
91,77
134,77
90,77
112,77
113,77
80,77
106,77
111,77
107,77
91,77
80,77
112,77
74,77
101,77
128,77
91,76
69,76
80,76
96,76
112,76
53,76
90,76
107,76
106,76
75,76
96,76
106,76
75,76
107,76
81,76
122,76
92,76
118,76
127,76
70,76
117,76
101,76
85,76
107,76
69,76
90,76
64,76
96,76
133,76
91,76
107,76
102,76
122,76
143,76
117,76
95,76
101,76
128,76
112,75
101,75
101,75
117,75
74,75
118,75
90,75
123,75
118,75
96,75
106,75
107,75
123,75
133,75
123,75
117,75
53,75
102,75
107,75
107,75
96,75
105,75
144,75
95,75
102,75
107,75
117,75
117,75
102,75
70,75
101,75
96,75
75,75
123,75
117,75
118,75
123,75
127,75
112,74
101,74
112,74
117,74
143,74
96,74
117,74
85,74
85,74
118,74
112,74
74,74
96,74
101,74
112,74
76,74
112,74
91,74
91,74
107,74
107,74
134,74
96,74
96,74
128,74
96,74
123,74
107,74
80,74
128,74
122,74
106,74
128,74
91,74
91,74
117,74
122,74
123,74
96,74
80,74
96,74
107,74
107,74
112,74
96,74
112,74
96,74
96,74
128,74
128,74
128,74
96,74
101,74
106,74
95,74
86,74
91,74
106,74
102,74
104,74
243,74
144,74
134,74
144,74
86,74
117,74
102,74
112,74
128,74
138,74
112,74
107,74
74,74
91,74
106,74
117,74
107,74
107,74
117,74
133,74
102,74
107,74
4,74
74,74
122,74
79,74
112,74
112,74
101,74
123,74
122,74
117,74
91,74
101,74
112,74
117,74
74,74
122,74
112,74
718,74
112,74
144,74
107,74
107,74
106,74
133,74
107,74
101,74
112,74
117,74
123,73
101,73
112,73
112,73
112,73
101,72
101,72
112,72
107,72
102,72
85,72
96,72
117,72
112,72
111,72
107,72
101,72
117,72
118,72
70,72
91,72
106,72
112,72
91,72
107,72
112,72
117,72
96,72
117,72
107,72
80,72
107,72
107,72
90,72
122,72
107,72
14,72
117,72
118,72
106,72
96,72
391,72
102,72
117,72
107,72
107,72
144,72
106,72
112,72
91,72
101,72
117,72
106,72
96,72
122,72
75,72
85,72
86,72
85,72
96,72
117,72
95,72
101,72
240,72
106,72
102,72
112,72
112,72
101,72
107,72
123,72
117,71
123,71
122,71
122,71
112,71
117,71
96,71
112,71
91,71
96,71
133,71
133,71
102,71
107,71
112,71
112,71
101,71
117,71
107,71
86,71
117,71
117,71
107,71
95,71
122,71
112,71
106,71
139,71
118,71
101,71
112,71
107,71
122,71
101,71
96,71
96,71
133,71
96,71
117,71
79,71
123,71
107,71
106,71
122,71
117,71
149,71
133,70
111,70
85,70
133,70
96,70
123,70
128,70
122,70
128,70
117,70
128,70
117,70
96,70
117,70
111,70
123,70
122,70
127,70
144,70
6,70
123,70
138,70
117,70
122,70
138,70
133,70
155,70
176,70
139,70
128,70
133,70
122,70
122,70
91,70
133,70
117,70
133,70
134,70
112,70
128,70
96,70
133,70
134,70
128,70
117,70
128,70
113,70
5,70
128,70
128,70
137,70
117,70
128,70
122,70
133,70
112,70
80,70
107,70
117,70
154,70
123,70
101,70
143,70
122,70
139,70
117,70
138,70
128,70
106,70
123,70
105,70
144,70
139,70
134,70
144,70
122,70
96,70
117,70
128,70
107,70
107,70
133,70
139,70
128,70
122,70
112,70
144,70
139,70
127,70
139,70
113,70
127,70
160,70
102,70
133,70
139,70
133,70
122,70
133,70
133,70
139,70
155,70
128,69
112,69
112,69
139,69
117,69
128,69
113,69
123,69
106,69
128,69
107,69
139,68
144,68
118,68
133,68
96,68
90,68
166,68
128,68
123,68
95,68
133,68
117,68
127,68
123,68
6,68
112,68
123,68
107,68
112,68
101,68
6,68
123,68
117,68
128,68
128,68
128,68
139,68
300,68
117,68
139,68
107,68
117,68
128,68
161,68
133,68
134,68
117,68
122,68
128,68
111,68
128,68
117,68
128,68
139,68
112,68
134,68
128,68
107,68
149,68
123,68
154,68
133,68
117,68
138,68
107,68
91,68
123,68
138,68
132,68
128,68
149,68
123,68
128,68
149,68
138,68
149,68
112,67
123,67
139,67
6,67
106,67
138,67
128,67
101,67
106,67
134,67
149,67
123,67
112,67
112,67
127,67
112,67
112,67
128,67
122,67
138,67
101,67
133,67
170,67
107,67
117,67
138,67
96,67
113,67
122,67
128,67
112,67
149,67
122,67
123,67
123,67
123,67
144,67
138,67
160,67
155,67
123,67
133,67
138,67
117,67
101,67
144,67
149,67
117,67
134,67
133,67
143,67
138,67
144,67
144,67
128,67
133,67
139,67
133,67
64,66
122,66
128,66
107,66
107,66
96,66
134,66
90,66
107,66
117,66
117,66
133,66
101,66
101,66
118,66
75,66
102,66
107,66
107,66
118,66
101,66
107,66
138,66
96,66
112,66
101,66
90,66
96,66
80,66
91,66
112,66
117,66
107,66
112,66
117,66
112,66
133,66
122,66
123,66
112,66
106,66
91,66
90,66
129,66
128,66
128,66
139,66
91,66
128,66
134,66
102,66
107,66
133,66
112,66
5,66
80,66
106,66
106,66
89,66
90,66
117,66
106,66
96,66
111,66
111,66
112,66
80,66
123,66
165,66
123,66
111,66
112,66
117,66
107,66
112,66
128,66
106,66
64,66
107,66
107,66
123,66
107,66
351,66
117,66
117,66
101,66
133,66
133,66
128,66
144,66
117,65
143,65
171,65
143,65
133,65
123,65
110,65
57,53
182,49
48,39
37,39
37,39
38,39
37,39
37,39
37,39
37,39
38,39
36,39
37,39
37,39
38,39
528,39
95,39
197,38
133,38
155,37
149,37
117,37
128,32
149,32
112,32
73,32
112,32
111,32
101,32
85,32
107,32
96,32
117,32
11,32
112,32
107,32
96,32
118,32
108,32
133,32
123,32
101,32
92,32
96,32
101,32
122,32
101,32
102,32
112,32
108,32
96,32
186,32
127,32
128,32
117,32
106,32
107,32
91,32
112,32
117,32
117,32
128,32
144,32
96,32
181,32
956,32
111,32
112,32
91,32
128,32
123,32
113,32
128,32
101,32
112,32
112,32
128,32
112,32
191,32
128,32
170,32
138,32
133,32
117,32
160,32
118,32
138,32
154,32
128,32
118,32
90,32
112,32
106,32
117,32
96,32
106,32
86,32
123,32
134,32
102,32
101,32
107,32
134,32
112,32
128,32
123,32
138,32
117,32
144,32
106,32
117,32
112,32
134,32
102,32
123,32
107,32
80,32
107,32
121,32
101,32
113,32
101,32
112,32
117,32
133,32
117,32
90,32
101,32
112,32
107,32
133,32
128,32
96,32
154,32
138,32
111,32
101,32
118,32
86,32
117,32
118,32
133,32
112,32
86,32
123,32
111,32
143,32
101,32
133,32
101,32
107,32
123,32
101,32
112,32
128,32
96,32
117,32
123,32
123,32
170,32
123,32
166,32
154,32
117,32
150,32
111,32
170,32
134,32
144,32
96,32
96,32
96,32
111,32
10,32
101,32
112,32
106,32
128,32
112,32
123,32
128,32
123,32
149,32
101,32
122,32
155,32
106,32
117,32
128,32
111,32
106,32
107,32
143,32
128,32
107,32
122,32
117,32
123,32
59,32
117,32
165,32
134,32
189,32
453,16
155,16
38,16
12702,16
38,16
527,16
437,16
325,16
362,16
230,16
111,16
37,16
38,16
37,16
38,16
527,16
549,16
235,16
336,16
341,16
101,16
527,16
267,16
166,16
112602,16
527,16
75,16
38,16
37,16
38,16
37,16
527,16
250,16
410,16
538,16
580,16
128,16
527,16
676,16
218,16
37,16
5475,16
15624,16
12795,16
23010,16
37,16
37,16
37,16
37,16
37,16
37,16
37,16
37,16
38,16
37,16
37,16
37,16
527,16
255,16
234,16
37,16
37,16
526,16
336,16
543,16
298,16
192,16
37,16
37,16
37,16
3375,16
2963,16
21166,16
5407,16
68065,16
-883606,16
14453,13
17604,13
34177,13
11809,13
61969,13
13888,13
13023,13
5219,13
5221,13
5300,13
3939,13
4372,13
2274,13
6226,13
16485,13
192943,13
275568,13
-755314,13
83,8
95,8
112,8
49989,8
307,8
158,8
114,8
105,8
39489,8
72,8
120,8
77,8
82,8
34250,8
385,8
73,8
93,8
86,8
88,8
15222,8
68623,8
505,8
81,8
32236,8
114345,8
361,8
50,8
83,8
139,8
63,8
140,8
527,8
134,8
112,8
144,8
107,8
107,8
117,8
80,8
155,8
149,8
85,8
122,8
160,8
64,8
80,8
74,8
59,8
37,8
37,8
38,8
6066,8
886,8
9815,8
14673,8
8856,8
