timedelta,key
68,86
102,86
112,85
85,85
72,85
92,85
56,85
69,85
57,85
105,85
95,85
85,85
72,85
75,85
76,85
82,85
82,85
75,85
76,85
94,85
85,85
84,85
72,85
64,85
79,85
65,85
79,84
88,84
72,84
82,84
75,84
78,84
68,84
79,84
77,84
86,84
81,84
68,84
72,84
78,84
85,84
76,84
91,84
95,84
98,84
85,84
75,84
73,84
88,84
98,84
69,84
92,84
78,84
82,84
82,84
86,84
95,84
90,84
65,84
79,84
85,84
85,84
95,84
91,84
81,84
69,84
66,84
101,84
71,84
63,84
83,84
82,84
89,84
73,84
72,84
65,84
88,84
81,84
75,84
72,84
89,84
79,84
66,84
75,84
85,84
75,84
68,84
82,84
69,84
64,84
90,84
84,83
82,83
98,83
96,83
78,83
91,83
114,83
98,83
95,83
97,83
89,83
110,83
93,83
82,83
88,83
115,83
42,83
115,83
98,83
91,83
108,83
85,83
94,83
89,83
186,82
30,82
82,82
99,82
64,82
85,82
121,82
105,82
78,82
79,82
83,82
204,82
72,82
69,82
95,82
148,82
37,82
51,82
55,82
85,82
72,82
62,82
135,82
151,82
106,82
92,82
77,82
76,82
79,82
85,82
92,82
193,82
174,82
75,81
84,81
81,81
79,81
74,81
89,81
87,81
108,81
134,81
111,81
72,81
149,81
92,81
89,81
82,81
96,80
94,80
93,80
84,80
86,80
100,80
82,80
88,80
83,80
112,80
102,80
93,80
86,80
98,80
98,80
99,80
101,80
109,80
102,80
80,80
89,80
96,80
118,80
93,80
79,79
82,79
75,79
75,79
96,79
86,78
105,78
174,78
91,78
138,78
69,78
85,78
131,78
102,78
108,78
86,78
76,78
13,78
85,78
85,78
101,78
107,78
89,78
82,78
85,78
207,78
83,78
154,78
177,78
141,78
53,78
138,78
88,78
128,78
82,78
83,78
99,78
82,78
121,78
77,78
81,78
82,78
98,78
97,78
114,78
97,78
79,78
89,78
90,78
116,78
92,78
102,78
76,78
78,78
102,78
105,78
114,78
109,78
76,78
85,78
98,77
62,77
93,77
76,77
62,77
19,77
59,77
63,77
146,77
55,77
124,77
81,77
86,77
78,77
79,77
81,77
72,77
68,77
65,77
120,77
95,77
81,77
75,77
102,76
114,76
124,76
92,76
99,76
78,76
85,76
105,76
126,76
69,76
83,76
73,76
91,76
88,76
60,76
86,76
95,76
75,76
92,76
82,76
154,76
78,76
96,76
87,76
96,76
70,76
92,76
101,76
98,76
104,76
81,76
86,76
138,76
39,76
95,76
85,76
97,75
79,75
62,75
89,75
101,75
96,75
91,75
102,75
96,75
98,75
86,75
86,75
88,75
82,75
87,75
95,75
111,75
72,75
108,75
95,75
115,75
78,75
98,75
105,75
95,75
76,75
75,75
79,75
83,75
73,75
121,75
82,75
89,75
83,75
78,75
89,75
88,75
121,75
82,75
114,75
104,75
95,75
95,74
95,74
76,74
83,74
127,74
82,74
87,74
62,74
83,74
90,74
105,74
154,74
88,74
105,74
116,74
136,74
92,74
119,74
95,74
76,74
65,74
85,74
104,74
84,74
86,74
98,74
121,74
66,74
86,74
127,74
62,74
114,74
101,74
113,74
113,74
107,74
68,74
72,74
72,74
118,74
72,74
93,74
124,74
82,74
154,74
105,74
75,74
91,74
96,74
167,74
98,74
109,74
88,74
108,74
76,74
75,74
118,74
141,74
84,74
108,74
78,74
79,74
105,74
85,74
76,74
52,74
83,74
114,74
130,74
2,74
96,74
1,74
82,74
66,74
137,74
91,74
82,74
98,74
109,74
115,74
78,74
127,74
98,74
98,74
108,74
91,74
120,74
121,74
88,74
93,74
78,74
86,74
102,74
101,74
95,74
75,73
79,73
111,73
79,73
65,73
85,72
85,72
101,72
78,72
52,72
149,72
106,72
63,72
86,72
68,72
142,72
56,72
71,72
69,72
83,72
106,72
82,72
127,72
70,72
125,72
82,72
102,72
91,72
128,72
88,72
69,72
58,72
69,72
82,72
58,72
72,72
88,72
73,72
75,72
66,72
82,72
108,72
130,72
102,72
66,72
85,72
76,72
65,72
63,72
39,72
82,72
85,72
88,72
102,72
105,72
78,72
59,72
65,72
142,72
94,72
80,72
62,72
73,72
63,72
76,72
85,71
89,71
72,71
108,71
85,71
72,71
72,71
71,71
87,71
80,71
68,71
82,71
73,71
111,71
81,71
73,71
70,71
78,71
76,71
92,71
85,71
84,71
89,71
75,71
72,71
95,71
82,71
81,70
81,70
89,70
98,70
75,70
92,70
75,70
91,70
66,70
95,70
92,70
69,70
82,70
95,70
85,70
68,70
69,70
70,70
86,70
108,70
86,70
73,70
72,70
65,70
82,70
89,70
86,70
77,70
92,70
91,70
66,70
75,70
79,70
85,70
79,70
94,70
86,70
73,70
51,70
81,70
99,70
74,70
115,70
82,70
74,70
49,70
100,70
78,70
92,70
82,70
85,70
72,70
72,70
76,70
92,70
99,70
108,70
82,70
75,70
85,70
85,70
92,70
81,70
78,70
87,70
101,70
88,70
54,70
82,70
102,70
72,70
65,70
75,70
92,70
89,70
88,70
69,70
69,70
76,70
62,70
92,70
141,70
151,70
87,70
69,70
62,70
79,70
114,70
99,70
63,70
81,70
92,70
88,70
105,70
66,70
135,70
88,70
107,69
69,69
99,69
99,69
98,69
66,69
110,69
72,69
92,69
77,69
79,69
124,69
69,69
114,69
108,69
85,69
88,69
108,69
58,69
95,69
155,69
79,69
85,69
72,69
102,69
95,69
91,69
99,69
90,69
92,69
76,69
81,69
85,69
75,69
105,69
85,69
125,69
119,69
70,68
85,68
72,68
89,68
82,68
89,68
95,68
111,68
122,68
88,68
108,68
104,68
105,68
89,68
69,68
89,68
46,68
151,68
92,68
88,68
63,68
82,68
161,68
88,68
91,68
87,68
158,68
152,68
112,68
98,68
91,68
98,68
90,68
85,68
85,68
82,68
153,68
62,68
102,68
105,67
132,67
102,67
97,67
106,67
68,67
69,67
56,67
101,67
88,67
175,67
169,67
88,67
174,67
65,67
83,67
102,67
115,67
95,67
85,67
103,67
98,67
75,67
52,67
105,67
86,67
2,67
117,67
75,67
108,67
99,67
85,67
86,67
26,67
95,67
87,67
117,67
99,67
141,67
88,67
105,67
113,67
121,67
85,66
96,66
95,66
85,66
88,66
74,66
59,66
92,66
76,66
98,66
102,66
82,66
67,66
83,66
89,66
105,66
118,66
105,66
92,66
89,66
85,66
105,66
72,66
104,66
124,66
137,66
92,66
88,66
65,66
80,66
78,66
105,66
95,66
76,66
66,66
77,66
88,66
79,66
66,66
79,66
62,66
78,66
89,66
92,66
76,66
125,66
127,66
93,66
56,66
108,66
92,66
95,66
135,66
69,66
74,66
59,66
76,66
63,66
65,66
72,66
91,66
72,66
39,66
83,66
89,66
82,66
79,66
98,66
88,66
72,66
88,66
81,66
73,66
82,66
88,66
85,66
134,65
121,65
108,65
164,65
127,65
109,65
76,57
72,57
96,57
85,57
90,57
98,54
72,54
78,54
66,54
62,54
96,53
85,53
59,53
147,52
124,52
88,51
104,51
112,51
81,51
132,50
52,50
129,50
114,50
85,50
105,49
121,49
72,48
66,48
72,48
62,48
53,48
86,48
66,48
59,48
105,48
75,48
69,48
95,48
78,48
65,48
95,48
56,48
73,48
94,48
46,48
76,48
46,48
85,48
56,48
82,48
55,48
56,39
76,39
62,39
72,39
69,39
59,39
66,39
154,39
148,39
105,39
98,39
96,39
85,39
89,39
10,39
30,39
30,39
31,39
29,39
29,39
29,39
489,39
39,39
82,39
82,38
53,37
141,37
102,37
101,37
73,37
105,37
68,32
116,32
140,32
59,32
112,32
92,32
104,32
99,32
108,32
81,32
115,32
114,32
101,32
103,32
90,32
98,32
92,32
77,32
93,32
104,32
117,32
99,32
118,32
98,32
99,32
92,32
121,32
90,32
112,32
108,32
99,32
104,32
109,32
82,32
121,32
85,32
105,32
95,32
89,32
92,32
108,32
95,32
89,32
118,32
102,32
125,32
69,32
99,32
116,32
108,32
101,32
102,32
109,32
99,32
99,32
102,32
95,32
101,32
98,32
89,32
112,32
121,32
114,32
117,32
103,32
99,32
115,32
75,32
105,32
85,32
122,32
114,32
96,32
99,32
128,32
116,32
124,32
121,32
119,32
88,32
367,32
96,32
101,32
105,32
100,32
112,32
92,32
98,32
101,32
124,32
121,32
89,32
95,32
107,32
125,32
133,32
111,32
131,32
111,32
92,32
107,32
75,32
130,32
101,32
114,32
108,32
101,32
98,32
104,32
124,32
79,32
131,32
115,32
88,32
124,32
79,32
109,32
109,32
92,32
121,32
112,32
104,32
125,32
98,32
109,32
90,32
95,32
101,32
132,32
122,32
111,32
138,32
108,32
88,32
115,32
115,32
113,32
118,32
105,32
129,32
104,32
124,32
130,32
59,32
111,32
108,32
95,32
147,32
92,32
81,32
132,32
82,32
118,32
108,32
111,32
106,32
94,32
82,32
135,32
145,32
121,32
106,32
114,32
106,32
114,32
107,32
108,32
105,32
82,32
119,32
81,32
75,32
116,32
98,32
115,32
112,32
111,32
107,32
111,32
89,32
205,32
109,18
256,16
263,16
230,16
181,16
145,16
223,16
137,16
220,16
169,16
947,16
203,16
295,16
358,16
172,16
151,16
188,16
184,16
242,16
164,16
200,16
184,16
228,16
207,16
242,16
171,16
241,16
201,16
175,16
557,16
164,16
168,16
187,16
201,16
297,16
172,16
311,16
180,16
355,16
528,16
296,16
292,16
219,16
209,16
247,16
218,16
273,16
183,16
529,16
290,16
184,16
729,16
449,16
229,16
539,16
456,16
295,16
124,16
200,16
109,13
89,13
80,13
69,13
62,8
91,8
98,8
89,8
62,8
59,8
50,8
48,8
85,8
96,8
58,8
82,8
72,8
66,8
66,8
69,8
96,8
106,8
131,8
118,8
71,8
84,8
62,8
177,8
93,8
117,8
49,8
89,8
75,8
73,8
84,8
102,8
82,8
112,8
115,8
124,8
78,8
60,8
96,8
112,8
68,8
86,8
83,8
92,8
104,8
67,8
91,8
72,8
89,8
114,8
108,8
59,8
75,8
82,8
113,8
65,8
79,8
85,8
43,8
91,8
66,8
56,8
74,8
46,8
98,8
132,8
102,8
95,8
88,8
77,8
83,8
127,8
49,8
92,8
79,8
79,8
86,8
119,8
99,8
92,8
88,8
66,8
147,8
122,8
141,8
146,8
125,8
98,8
86,8
72,8
