down,timedelta,up
89,3186,84
32,1067,88
81,1305,66
74,1365,78
82,1435,67
67,1398,66
84,1371,75
88,1649,70
66,1481,66
78,1514,87
67,1547,74
66,1469,67
75,1649,189
70,1525,75
66,1731,70
87,1733,89
74,1682,74
67,2128,66
189,2048,87
75,2228,70
70,2073,16
89,1934,89
74,2930,32
66,3517,190
87,3603,77
70,3248,78
89,3061,67
16,2803,70
32,2183,75
190,1799,68
77,1770,32
78,1793,67
67,1733,32
70,1751,89
75,1946,70
68,1300,80
32,1049,8
67,1285,219
32,1542,90
89,1684,68
70,1610,67
80,2013,32
8,3156,219
219,3727,81
90,3455,84
68,3335,72
67,4427,32
32,4024,81
219,2833,66
81,2128,78
84,2280,84
72,2291,72
32,1375,16
81,1284,78
66,1685,32
78,2333,191
84,5117,70
72,5072,68
78,4876,78
16,4712,67
32,4587,84
191,4000,79
70,1234,188
68,1321,74
78,1443,32
67,1479,66
84,1438,89
79,1521,80
188,1483,66
74,1517,186
32,1381,8
66,1496,76
89,2028,32
80,1882,83
66,1719,72
186,1680,84
8,1720,65
76,1777,67
32,1329,32
83,1342,84
72,1335,67
84,1261,68
65,2434,32
67,2309,77
32,2290,67
84,2417,66
67,2399,75
68,2690,70
32,1417,85
77,1472,72
67,1622,84
66,1567,68
75,1710,76
70,1495,74
85,1473,71
72,1616,32
84,1522,190
68,1528,75
76,1459,74
74,1440,72
71,1509,78
32,1299,89
190,2030,74
75,1945,82
74,1885,32
72,1930,16
78,1733,191
89,5700,39
74,5749,86
82,5753,74
32,5676,86
191,6063,80
16,6602,66
16,6735,75
16,7028,70
16,7274,66
16,8018,87
16,8166,8
16,8460,75
16,8649,74
16,8783,67
16,9016,189
16,9411,75
16,9636,70
16,9838,89
16,10063,74
16,10403,66
16,10541,87
16,10881,70
16,10998,89
16,11684,37
16,11988,16
16,11962,48
16,12010,57
16,12469,32
16,14260,81
16,14525,84
16,14694,66
16,14878,85
16,15448,74
16,15575,75
16,16531,74
16,16668,84
16,16799,76
16,17278,66
16,17600,32
16,18084,81
16,18611,84
16,18753,79
16,19109,190
16,19412,69
16,19586,72
16,20791,66
16,20478,89
39,18713,66
86,17913,86
74,18173,74
86,18185,76
80,18060,32
66,17723,66
75,19287,32
70,19131,81
66,18979,74
87,18362,86
8,18587,84
75,18456,78
74,18539,67
67,18545,66
189,18455,67
75,18502,32
70,18424,81
89,18387,74
74,18316,89
66,18287,81
87,18325,66
70,18156,78
89,18305,72
37,17834,70
48,17632,71
57,17898,74
16,17929,89
32,17873,76
81,16302,74
84,16422,32
66,16541,67
85,16513,32
74,16891,74
75,16971,68
74,16404,78
84,16368,67
76,16405,72
66,16219,70
32,16005,76
81,15751,69
84,15439,67
79,15483,74
190,15261,85
69,15343,32
72,15771,84
66,14701,74
89,14716,89
66,14388,72
86,14802,70
74,14634,78
76,14666,66
32,14368,75
66,14672,70
32,13234,78
81,13257,74
74,13463,78
86,14560,32
84,14350,81
78,14305,74
67,14206,188
66,14248,74
67,14345,67
32,14053,32
81,14056,70
74,14114,75
89,14156,90
81,13968,75
66,14106,68
78,14091,70
72,13962,78
70,13961,67
71,14069,76
74,13960,84
89,13919,72
76,13827,71
74,13760,32
32,16134,76
67,16423,74
32,16584,66
74,15768,72
68,15675,84
78,15441,71
67,15617,32
72,15613,78
70,15500,74
76,15420,78
69,15374,222
67,15820,32
74,15829,68
85,16550,32
32,16547,90
84,16066,66
74,16032,89
89,16165,70
72,16110,86
70,15841,72
78,15755,84
66,15748,16
75,15545,85
70,15472,13
78,16413,191
74,16625,90
78,16441,66
32,15331,89
81,15322,70
74,15315,86
188,15466,72
74,15477,84
67,15495,16
32,15253,85
70,15539,32
75,15619,90
90,15676,70
75,15714,82
68,15870,67
70,17028,78
78,17463,67
67,17904,66
76,17867,73
84,18123,70
72,18262,65
71,18372,32
32,18270,66
76,15607,75
74,15189,66
66,15480,32
72,15632,90
84,15651,66
71,15710,89
32,15497,70
78,15466,86
74,15600,72
78,15816,84
222,16152,16
32,15597,85
68,15535,8
32,14986,73
90,15116,32
66,15160,90
89,15242,70
70,15053,82
86,15252,67
72,16166,78
84,16894,67
85,16849,66
16,16971,87
13,16994,70
191,15814,89
90,19028,32
66,19063,82
89,19012,70
70,18940,82
86,18988,8
72,19031,89
84,19026,32
85,18880,84
16,18803,186
32,19089,82
90,18925,70
70,18797,78
82,20502,32
67,20198,90
78,18982,67
67,18571,78
66,18109,84
73,18182,70
70,17846,88
65,17798,70
32,17706,89
66,17825,80
75,18049,74
66,18066,188
32,17790,74
90,18796,32
66,18795,74
89,18773,78
70,18825,67
86,18856,70
72,18755,88
84,21834,39
85,21441,39
8,21657,39
73,22324,32
16,22631,37
32,23568,17
90,24938,32
70,24931,66
82,24955,66
67,24785,65
78,23859,70
67,23187,72
66,23203,85
87,23720,74
70,24823,66
89,24908,72
32,21538,74
82,21495,78
70,21695,67
82,21864,66
8,22015,32
89,21868,66
32,25537,84
84,25539,72
186,25859,69
82,25620,78
70,25713,70
78,25739,72
32,24291,84
90,24212,78
67,24308,66
78,24378,75
84,24412,32
70,24362,68
88,24243,16
70,24460,32
89,26741,191
80,27295,40
74,27592,70
188,27499,78
74,27364,67
32,26367,82
74,26378,84
78,26413,78
67,26674,89
70,26713,74
88,26667,82
39,23740,32
39,23574,78
39,23506,74
39,23660,32
39,23802,66
39,23933,78
39,24076,67
39,24180,74
39,24335,86
39,24746,66
39,24917,67
39,25316,66
39,25553,68
39,25618,70
39,25745,80
39,25961,32
32,26040,68
37,25995,37
37,26300,48
37,26279,16
37,26291,57
37,28538,16
37,28532,18
37,28839,32
37,29291,16
37,29279,222
37,29955,39
37,30143,39
37,30448,39
37,31429,16
37,31458,222
37,31700,16
37,31180,17
17,30712,18
32,29547,37
66,29527,37
66,29643,37
65,33375,74
70,33280,8
72,33479,75
85,33505,68
74,32870,78
66,31753,67
72,31822,72
74,31987,70
78,32085,87
67,32571,32
66,32505,66
32,32288,75
66,32873,66
84,29150,32
72,29145,8
69,28860,8
78,28729,8
70,28741,66
72,28661,75
84,28400,66
78,30203,39
66,30310,90
75,30269,66
32,30206,72
68,30050,84
16,30038,71
32,30025,86
191,27786,66
40,27338,18
70,26761,16
78,26862,37
67,26914,16
82,26619,222
84,26574,222
78,26716,16
89,26228,17
74,26044,18
82,26231,32
32,26763,82
78,26729,70
74,26627,82
32,26831,32
66,26788,70
78,26745,76
67,27153,85
74,27215,74
86,27186,89
66,26967,66
67,27261,32
66,27166,16
68,27024,191
70,27177,8
80,27201,16
32,26931,190
68,29060,39
37,28904,74
48,28742,68
57,29156,78
16,29122,67
16,27217,72
18,27506,70
32,27374,76
222,27254,69
16,26922,67
39,27299,74
39,27293,85
39,27436,18
39,27437,16
39,27567,37
39,27861,16
39,27357,222
222,27013,222
16,27122,16
16,26891,17
18,26901,18
37,28627,32
37,28735,82
37,28646,70
37,28703,82
37,29016,32
37,29051,90
37,28636,67
74,25329,78
8,25370,66
75,25186,76
68,25175,74
78,25183,68
67,25601,84
72,25485,72
70,25283,84
87,25199,71
32,24622,32
66,24602,74
75,24608,89
66,24495,88
32,24586,83
8,24840,188
8,24981,74
8,25543,32
66,25575,191
75,25565,16
66,29025,66
39,27179,78
90,27283,67
66,27384,70
72,27470,75
84,27613,68
71,27743,32
86,27611,81
66,27630,74
16,27281,89
18,27506,76
37,27499,74
222,27595,32
222,27641,84
16,27988,83
16,27998,89
18,28165,89
32,28276,192
82,28837,89
70,29377,66
82,29430,88
32,29697,76
70,29798,74
76,29841,71
85,30218,32
74,30271,16
89,30224,191
66,31144,66
32,30935,75
191,31054,86
16,31129,84
8,31242,80
190,32190,32
16,32292,84
39,30317,84
74,30135,79
68,30315,190
78,30261,70
67,30170,88
72,30191,70
70,30043,89
76,30226,80
69,30397,74
67,30388,188
74,29958,74
85,30461,32
16,30274,16
18,30304,191
37,30388,8
222,30514,16
222,30408,190
16,31926,39
16,32060,219
18,32835,81
32,31210,84
82,31001,72
70,32113,18
82,31979,16
32,31999,37
90,32505,16
67,32341,222
78,32376,222
66,32453,16
76,32254,17
74,32071,18
68,32504,32
84,32010,74
72,32143,68
84,32197,74
71,32175,75
32,32599,67
74,32481,16
89,33138,32
88,32808,191
83,33172,90
188,33275,66
74,33393,72
32,32857,84
191,32661,71
16,32699,86
66,29515,66
78,32669,32
67,32465,90
70,32499,70
75,32359,82
68,32266,67
32,32339,89
81,32429,70
74,32434,86
89,32964,72
76,32961,8
74,33116,89
32,33223,84
84,33581,85
83,34058,74
89,34004,82
89,34451,66
192,34174,75
89,33217,84
66,32895,68
88,32739,16
76,33039,32
74,33000,189
71,33372,32
32,34628,70
191,34429,76
16,34520,74
66,33749,85
75,33713,32
86,33824,53
84,34070,52
80,34461,57
32,33604,49
84,33763,32
84,34598,90
79,34729,70
190,34495,86
70,34375,32
88,34501,51
70,34432,50
89,35059,8
80,34919,8
74,34562,8
188,39301,81
74,39446,70
32,39116,86
191,38887,32
16,38971,74
8,38950,71
190,38782,32
16,41087,51
39,40430,52
219,40534,57
81,40381,49
84,40618,32
72,41970,90
16,41390,89
18,41736,190
37,42674,66
222,43254,32
222,43461,54
16,43862,50
16,44816,32
18,45151,74
32,44795,71
74,45262,32
68,45365,49
74,45310,55
75,46183,56
67,45914,49
16,47215,32
32,47083,90
191,46928,72
90,46630,70
66,46453,68
72,46564,89
84,46596,8
71,46736,68
86,46624,90
66,46838,32
32,43753,56
90,43835,49
70,44222,32
82,44562,67
67,45131,32
89,45860,70
70,45672,68
86,45737,78
72,45278,67
8,45283,72
89,45386,70
84,45120,76
85,45174,69
74,44448,67
82,44479,74
66,44037,85
75,44177,32
84,43716,74
68,43547,85
16,43556,74
32,43009,82
189,43417,87
32,43768,84
70,41743,86
76,41838,84
74,41723,89
85,42662,32
32,42542,84
53,42051,66
52,41781,89
57,41310,70
49,40742,68
32,40473,80
90,39695,70
70,39531,89
86,40092,32
32,40004,84
51,39936,74
50,39944,89
8,39430,77
8,39371,75
8,39427,70
81,34827,66
70,34731,87
86,34927,66
32,35027,65
74,35125,16
71,35011,74
32,35233,13
51,34995,191
52,34340,70
57,34067,76
49,33605,74
32,33275,85
90,32136,32
89,32813,53
190,32644,52
66,32417,57
32,31942,49
54,31901,32
50,32067,90
32,31150,70
74,30947,86
71,30799,32
32,30394,51
49,30263,50
55,30735,32
56,29876,74
49,29613,71
32,28710,32
90,28644,51
72,28690,51
70,28713,57
68,28904,49
89,28705,32
8,29349,70
68,29310,78
90,29348,72
32,29369,70
56,29287,86
49,29107,32
32,28717,52
67,28468,50
32,27846,32
70,28207,67
68,28282,32
78,29873,70
67,29798,68
72,29833,78
70,29523,67
76,29528,72
69,29294,70
67,29171,76
74,29251,69
85,29248,67
32,29029,74
74,29065,85
85,29792,32
74,29796,74
82,29832,85
87,29446,74
84,28796,82
86,28936,67
84,28946,89
89,29050,70
32,28071,86
84,28257,72
66,28260,84
89,28351,16
70,28167,85
68,29947,32
80,29853,84
70,29723,66
89,29741,89
32,29300,70
84,29236,68
74,29291,80
89,29349,70
77,29294,89
75,29928,32
70,29774,84
66,29600,74
87,29488,89
66,29202,77
65,29178,75
74,29344,70
16,29373,66
13,29310,87
191,27378,66
70,27462,65
76,27662,74
74,28004,84
85,27999,89
32,27875,32
53,26787,189
52,27238,32
57,28210,219
49,28314,81
32,28324,84
90,27768,72
70,27909,32
86,27901,81
32,27951,66
51,27818,78
50,27819,84
32,27985,72
74,27961,78
71,27829,16
