,avg_duration1,avg_duration2,avg_duration3,avg_duration4,avg_duration5,avg_interval1,avg_interval2,avg_interval3,avg_interval4,avg_interval5,med_duration1,med_duration2,med_duration3,med_duration4,med_duration5,med_interval1,med_interval2,med_interval3,med_interval4,med_interval5,mistaken_shift_duration,shift_first_interval_avg1,shift_first_interval_avg2,shift_first_interval_avg3,shift_first_interval_avg4,shift_first_interval_avg5,shift_first_interval_med1,shift_first_interval_med2,shift_first_interval_med3,shift_first_interval_med4,shift_first_interval_med5,shift_last_interval_avg1,shift_last_interval_avg2,shift_last_interval_avg3,shift_last_interval_avg4,shift_last_interval_avg5,shift_last_interval_med1,shift_last_interval_med2,shift_last_interval_med3,shift_last_interval_med4,shift_last_interval_med5,shift_mistakes,typos_center_edge,typos_left_right,typos_per_presses1,typos_per_presses2,typos_per_presses3,typos_per_presses4,typos_per_presses5,words_in_memory,class,lang_alt,lang_cmd,lang_ctrl_shift,lang_ctrl_space
10,73.0,61.63,68.76086956521739,69.56521739130434,67.45945945945945,78.05263157894737,62.04950495049505,69.3913043478261,69.61904761904762,66.21212121212122,74.0,59.0,67.0,68.0,69.0,190.0,144.0,116.5,146.0,165.0,,209.0,243.5,230.5,225.33333333333334,,209.0,244.5,230.5,237.0,,95.0,100.75,74.5,127.0,,95.0,113.0,74.5,128.0,,0.0,inf,0.0,0.0,0.0,0.010526315789473684,0.0,0.02564102564102564,0.29770992366412213,2,0,0,0,1
11,70.78571428571429,65.34579439252336,66.92771084337349,63.69565217391305,66.11111111111111,72.86666666666666,66.77272727272727,68.21176470588236,65.5,64.46875,72.0,66.0,69.0,66.0,67.0,176.0,132.5,103.0,81.0,173.0,,,315.3333333333333,315.0,192.83333333333334,,,234.0,315.0,167.0,,,87.33333333333333,94.0,105.5,,,74.0,94.0,90.0,,0.0,inf,1.0,0.0,0.008928571428571428,0.011627906976744186,0.0,0.0,0.2638888888888889,2,0,0,0,1
12,68.13333333333334,64.41758241758242,68.13432835820896,70.0952380952381,65.54545454545455,82.33333333333333,65.55913978494624,69.04411764705883,76.0,64.13793103448276,68.0,65.0,71.0,70.0,67.0,209.0,129.0,99.0,94.0,175.0,,,280.8,314.0,245.14285714285714,,,263.0,248.0,188.0,,,66.25,51.75,84.25,,,67.5,39.5,72.0,,0.0,7.0,1.6666666666666667,0.0,0.05263157894736842,0.028985507246376812,0.041666666666666664,0.0,0.28448275862068967,2,0,0,0,1
13,95.83333333333333,84.94047619047619,87.2,91.17857142857143,103.16129032258064,99.92307692307692,91.01098901098901,88.61728395061728,91.16666666666667,109.53125,90.5,85.0,85.0,92.5,107.0,144.0,70.0,94.0,191.0,87.5,,479.0,181.75,236.75,200.125,,479.0,167.0,246.0,190.5,,49.0,56.0,122.2,150.125,,49.0,53.0,123.0,108.0,,0.0,8.0,1.25,0.0,0.05434782608695652,0.03488372093023256,0.034482758620689655,0.02857142857142857,0.44871794871794873,3,1,0,0,0
14,95.14285714285714,82.95238095238095,83.57608695652173,84.78787878787878,107.42857142857143,101.14285714285714,87.95454545454545,87.23913043478261,87.64285714285714,110.68571428571428,96.0,85.0,82.0,89.0,109.0,204.0,72.5,104.0,191.0,90.0,355.0,252.0,,85.0,106.8,,252.0,,85.0,114.0,,59.0,,-72668.0,72.0,,59.0,,-72668.0,71.0,,0.1111111111111111,3.0,0.3333333333333333,0.0,0.01098901098901099,0.02127659574468085,0.029411764705882353,0.02702702702702703,0.33636363636363636,3,0,0,0,1
15,98.33333333333333,83.78260869565217,83.6,85.9622641509434,107.5813953488372,99.66666666666667,86.43661971830986,90.44285714285714,87.84444444444445,114.27906976744185,105.0,85.0,82.0,88.0,107.0,136.0,96.0,96.0,190.0,120.0,,,141.0,404.0,100.55555555555556,,,141.0,404.0,95.0,,,43.0,153.0,102.66666666666667,,,43.0,153.0,102.0,,0.0,2.5,0.4,0.0,0.027777777777777776,0.041666666666666664,0.037037037037037035,0.0,0.5301204819277109,3,0,0,0,1
16,93.47368421052632,85.97701149425288,88.89333333333333,89.625,105.4,98.52380952380952,88.59550561797752,96.14102564102564,95.77777777777777,106.45454545454545,95.0,85.0,89.0,89.5,103.0,133.0,89.0,96.5,204.0,79.0,242.0,230.0,,113.0,88.2,169.0,230.0,,113.0,88.0,169.0,40.0,,65.5,113.57142857142857,0.0,40.0,,65.5,76.0,0.0,0.07692307692307693,2.0,0.5,0.0,0.022222222222222223,0.024390243902439025,0.06060606060606061,0.0,0.47368421052631576,3,0,0,0,1
17,103.9375,83.18947368421053,79.75903614457832,89.53125,99.65714285714286,108.66666666666667,85.67708333333333,84.1046511627907,91.35714285714286,102.6875,105.0,85.0,83.0,85.5,99.0,211.0,112.5,103.0,161.0,91.0,,,,92.0,147.66666666666666,,,,92.0,154.0,,,,39.5,85.5,,,,39.5,74.0,,0.0,2.0,1.0,0.0,0.030303030303030304,0.011363636363636364,0.06060606060606061,0.0,0.3956043956043956,3,0,0,0,1
18,115.33333333333333,99.75229357798165,88.64367816091954,89.05882352941177,91.6,122.5,102.47272727272727,88.51764705882353,92.2,91.6,117.0,100.0,86.0,88.0,91.0,149.0,94.5,79.0,392.0,113.0,221.5,150.0,187.88888888888889,130.66666666666666,130.0,,150.0,156.0,113.0,130.0,,135.0,90.11111111111111,137.75,100.0,,135.0,118.0,130.5,100.0,,0.125,2.0,0.2,0.0,0.008403361344537815,0.034482758620689655,0.1111111111111111,0.08,0.22727272727272727,4,0,0,0,1
19,110.6470588235294,104.95876288659794,92.73684210526316,93.51851851851852,90.17857142857143,117.2,107.25,93.12328767123287,98.84615384615384,90.17857142857143,108.0,103.0,94.5,97.0,86.5,194.5,90.0,87.0,300.5,147.5,282.0,140.0,162.83333333333334,228.4,,,140.0,147.5,181.0,,,-115504.0,177.28571428571428,177.2,,,-115504.0,166.0,184.0,,,0.06666666666666667,1.6666666666666667,1.0,0.047619047619047616,0.02912621359223301,0.025974025974025976,0.06896551724137931,0.03571428571428571,0.24778761061946902,4,0,0,0,1
20,110.70370370370371,101.08641975308642,90.4931506849315,90.225,95.64285714285714,115.6774193548387,104.86585365853658,90.98529411764706,89.7948717948718,96.48148148148148,114.0,101.0,91.0,91.0,93.5,190.0,100.5,82.5,233.0,371.0,439.0,156.5,243.0,251.875,134.0,,156.5,233.5,265.0,134.0,,171.0,193.83333333333334,203.66666666666666,48.0,,171.0,187.5,172.0,48.0,,0.04,inf,2.0,0.0,0.022222222222222223,0.013513513513513514,0.0,0.0,0.3076923076923077,4,1,0,0,0
21,111.63636363636364,98.87,88.14285714285714,93.25,89.35135135135135,119.46153846153847,103.01923076923077,88.89041095890411,93.25,89.41176470588235,114.0,100.0,88.0,89.0,88.0,155.0,102.0,76.0,217.5,110.0,,,171.25,156.33333333333334,114.75,,,162.0,155.0,118.0,,,152.33333333333334,213.0,58.25,,,163.0,155.0,60.0,,0.0,1.0,3.0,0.07142857142857142,0.01818181818181818,0.0,0.05,0.02702702702702703,0.30327868852459017,4,1,0,0,0
22,104.52631578947368,101.17592592592592,94.72,97.25,93.27586206896552,107.52631578947368,104.55963302752293,94.88888888888889,108.47058823529412,93.27586206896552,104.0,100.0,96.0,92.5,94.0,105.0,107.0,75.5,207.0,163.0,,155.5,160.66666666666666,187.33333333333334,201.25,,154.0,152.0,132.0,187.0,,226.5,159.55555555555554,186.33333333333334,155.5,,209.5,134.0,181.0,108.5,,0.0,4.0,1.5,0.0,0.05172413793103448,0.02631578947368421,0.10526315789473684,0.0,0.23387096774193547,4,0,0,0,1
23,85.25,81.14285714285714,79.48148148148148,78.8,99.72413793103448,85.25,81.85087719298245,80.87341772151899,84.8,105.02857142857142,88.0,80.0,80.0,80.0,103.0,136.0,88.0,72.0,172.0,40.0,32.0,,192.0,209.6,160.0,,,216.0,152.0,160.0,,,79.875,105.14285714285714,168.0,,,76.0,88.0,168.0,,0.0625,5.0,0.5,0.0,0.01639344262295082,0.03614457831325301,0.043478260869565216,0.0,0.2916666666666667,5,0,0,0,1
24,91.4,85.06666666666666,76.46575342465754,85.5,101.44827586206897,91.4,84.79629629629629,81.5,92.83333333333333,108.4054054054054,96.0,88.0,79.0,84.0,104.0,256.0,80.0,72.5,116.0,39.0,,,181.375,268.0,,,,156.0,268.0,,,,-16760.11111111111,72.0,,,,48.0,72.0,,,0.0,inf,2.0,0.0,0.01652892561983471,0.012658227848101266,0.0,0.0,0.2826086956521739,5,0,0,0,1
