down,up,timedelta
70,86,-810
0,32,-532
70,70,-488
89,0,-452
74,70,-428
67,89,-496
72,74,-564
84,67,-556
71,72,-728
32,84,-988
66,71,-876
66,32,-564
89,66,-490
70,66,-428
76,89,-400
80,70,-408
74,76,-736
67,80,-776
32,74,-556
66,67,-500
72,32,-492
16,66,-628
71,72,-974
16,16,-742
13,16,-3054
16,71,-2992
190,16,-538
78,13,-1208
66,190,-1028
67,78,-388
84,66,-496
0,67,-472
32,84,-618
173,0,-666
32,32,-442
66,173,-706
82,32,-772
76,66,-366
70,82,-324
75,76,-356
82,70,-770
67,75,-946
8,82,-554
82,67,-928
70,8,-978
72,82,-482
32,70,-514
89,72,-620
84,32,-578
86,89,-512
67,84,-584
8,86,-908
8,67,-840
8,8,-364
8,8,-374
8,8,-376
8,8,-350
8,8,-358
8,8,-366
8,8,-380
8,8,-390
32,8,-10832
68,8,-10988
74,32,-558
76,68,-452
74,74,-614
68,76,-568
84,74,-766
72,68,-830
84,84,-544
71,72,-684
32,84,-15392
74,71,-15268
85,32,-472
74,74,-434
89,85,-464
86,74,-604
32,89,-644
77,86,-480
89,32,-374
84,77,-472
88,89,-566
74,84,-556
32,88,-960
84,74,-1066
79,32,-582
84,84,-718
32,79,-906
70,84,-676
16,32,-538
13,70,-962
16,16,-1022
190,16,-860
16,13,-1050
0,190,-1110
66,16,-1484
87,0,-1008
82,66,-792
70,87,-678
72,82,-392
65,70,-460
32,72,-838
78,65,-808
84,32,-478
90,78,-506
75,84,-602
84,90,-770
76,75,-664
8,84,-460
0,76,-1034
84,8,-1156
72,0,-568
71,84,-386
74,72,-414
32,71,-612
70,74,-720
67,32,-550
70,70,-504
8,67,-518
71,70,-902
8,8,-942
8,71,-456
67,8,-624
71,8,-1088
72,67,-896
32,71,-436
86,72,-528
84,32,-578
88,86,-550
66,84,-456
72,88,-400
71,66,-350
32,72,-446
190,71,-566
16,32,-462
67,16,-886
67,190,-972
70,67,-486
75,67,-486
82,70,-418
32,75,-460
66,82,-460
32,32,-904
70,66,-1316
0,32,-968
70,70,-494
89,0,-450
74,70,-536
67,89,-592
72,74,-588
84,67,-514
71,72,-492
32,84,-1136
74,71,-1092
85,32,-430
84,74,-404
74,85,-412
68,84,-466
67,74,-432
32,68,-918
69,67,-1216
67,32,-636
8,69,-384
69,67,-806
70,8,-808
72,69,-682
32,70,-1008
77,72,-728
78,32,-446
70,77,-390
72,78,-362
0,70,-458
83,72,-498
68,0,-370
32,83,-1078
78,68,-1204
69,32,-396
85,78,-346
74,69,-360
86,85,-434
8,74,-416
66,86,-670
32,8,-1620
66,66,-1352
82,32,-458
74,66,-412
72,82,-416
85,74,-414
66,72,-424
16,85,-704
16,66,-930
32,16,-1076
190,16,-578
8,32,-812
8,190,-912
8,8,-598
85,8,-810
66,8,-820
32,85,-540
66,66,-2010
86,32,-1966
90,66,-610
66,86,-600
87,90,-448
82,66,-798
70,87,-724
8,82,-414
82,70,-1204
72,8,-1342
65,82,-630
32,72,-1346
90,65,-1434
86,32,-674
69,90,-670
68,86,-576
76,69,-446
32,68,-2706
69,76,-2878
76,32,-562
0,69,-416
84,76,-476
86,0,-584
32,84,-898
69,86,-950
89,32,-692
81,69,-602
74,89,-502
68,81,-450
32,74,-1078
0,68,-1048
0,32,-408
89,0,-528
78,0,-536
84,89,-492
75,78,-502
66,84,-504
78,75,-502
90,66,-402
67,78,-622
84,90,-762
76,67,-512
32,84,-1140
78,76,-1226
84,32,-426
70,78,-480
68,84,-674
83,70,-744
67,68,-834
66,83,-870
71,67,-658
74,66,-438
32,71,-5958
78,74,-6174
84,32,-696
0,78,-414
8,84,-462
76,0,-684
0,8,-1256
67,76,-1230
32,0,-784
81,67,-708
74,32,-430
89,81,-382
68,74,-460
74,89,-352
89,68,-364
67,74,-458
74,89,-424
16,67,-330
32,74,-434
190,16,-770
16,32,-816
8,190,-790
32,16,-1006
66,8,-986
80,32,-572
84,66,-772
78,80,-974
89,84,-568
0,78,-748
65,89,-1074
32,0,-1422
74,65,-1118
85,32,-462
74,74,-436
68,85,-428
74,74,-524
82,68,-564
84,74,-564
68,82,-640
84,84,-800
89,68,-638
76,84,-330
84,89,-482
72,76,-448
67,84,-410
32,72,-1342
81,67,-1410
74,32,-570
89,81,-480
89,74,-494
84,89,-484
75,89,-490
84,84,-398
67,75,-468
68,84,-490
32,67,-740
74,68,-744
68,32,-558
32,74,-1162
78,68,-1118
90,32,-530
76,78,-432
74,90,-468
0,76,-582
67,74,-492
66,0,-478
74,67,-472
72,66,-410
71,74,-372
18,72,-660
16,71,-538
32,16,-496
83,32,-408
83,83,-286
69,83,-386
8,69,-224
82,8,-556
76,82,-262
66,76,-346
16,66,-224
16,16,-454
18,16,-144
32,32,-112
90,90,-108
66,66,-84
68,68,-70
78,78,-96
67,67,-90
81,81,-118
84,84,-90
76,16,-78
16,76,-192
13,16,-304
16,13,-240
190,190,-96
77,77,-54
78,78,-86
70,70,-70
67,67,-106
66,66,-90
71,71,-122
32,32,-126
70,70,-74
78,78,-74
67,67,-100
82,82,-80
84,84,-96
78,78,-74
32,32,-118
74,74,-68
85,85,-74
74,74,-80
89,89,-86
8,8,-80
8,8,-90
89,89,-46
84,84,-64
86,86,-80
32,32,-124
77,77,-84
89,89,-80
84,84,-92
88,88,-100
74,74,-80
32,32,-118
190,16,-144
16,190,-224
77,77,-84
89,89,-74
70,70,-116
68,68,-134
16,16,-134
8,8,-90
8,8,-110
70,70,-100
68,68,-154
32,32,-118
190,16,-160
16,190,-262
89,89,-74
66,66,-102
8,8,-116
8,8,-102
8,8,-110
8,8,-96
8,8,-68
8,32,1810
8,16,2046
8,190,2070
8,77,2032
32,89,866
190,70,824
16,68,886
77,16,606
89,32,836
70,16,748
68,190,542
16,90,848
32,75,666
190,16,618
16,0,508
90,16,684
75,18,566
0,13,1080
16,190,2034
18,90,2446
16,73,2650
13,87,2658
190,79,1712
90,69,1838
73,16,1788
87,78,1196
79,16,1382
69,32,798
78,90,1818
16,75,1870
16,76,1772
18,16,2026
32,18,1720
90,32,846
75,83,1588
76,69,1680
18,77,1556
16,65,2048
32,71,1976
83,16,1136
69,32,1204
77,67,1256
65,73,964
71,80,986
16,69,1208
32,16,1014
67,16,1118
73,32,2452
80,0,2336
69,69,2342
16,89,2366
16,89,2216
18,70,2396
32,78,996
0,74,1046
69,0,884
89,70,1064
89,72,1006
70,80,1102
78,70,1326
74,72,1258
0,32,1484
70,16,1344
72,190,1240
80,8,1344
70,190,2556
72,81,4020
32,84,3964
190,0,3940
16,70,4018
8,80,4040
190,81,2988
81,84,1786
84,71,1620
0,32,1950
70,90,2088
80,66,2000
81,89,1714
84,84,1528
71,0,1440
32,70,1188
90,72,1048
66,0,1154
89,8,1676
84,72,1980
0,74,1998
70,78,1952
72,74,1930
0,32,4616
8,0,4140
72,66,4118
74,85,4112
78,74,4144
74,75,4140
32,74,1306
0,89,1266
66,0,982
85,84,1134
74,78,1148
75,32,2030
74,78,2016
89,84,2006
0,69,2036
84,80,1840
78,77,1970
32,75,1002
78,74,1002
84,71,1004
69,67,1050
80,66,1288
77,32,2044
75,90,2350
74,70,2616
71,68,2556
67,72,3736
66,84,3656
32,71,3066
90,32,2836
70,66,2542
68,16,3062
72,32,1978
84,51,1880
71,32,1794
32,69,2222
66,78,2164
16,73,1682
18,71,1882
32,78,1776
51,69,1722
32,16,1438
69,16,1290
78,32,1812
73,76,1788
71,65,1734
78,69,2004
69,82,1880
16,8,1794
16,8,1954
32,8,1514
76,69,1626
65,82,1480
69,78,1432
82,78,1792
8,16,1866
8,85,1508
8,16,1700
69,32,1992
82,84,2148
78,82,1900
78,0,1858
85,66,1744
16,68,1902
16,76,1738
18,32,2324
32,86,2224
84,74,3254
82,68,3268
0,74,3256
66,72,3248
68,85,3098
76,66,3082
32,32,2660
86,70,2472
74,89,1272
68,32,2560
74,70,2824
72,89,2810
85,70,2782
66,75,2780
32,84,2740
70,76,2690
89,67,2706
32,32,1866
70,70,1658
89,72,1628
70,85,1650
75,16,1624
84,66,1478
76,32,1594
67,190,1998
32,69,2048
70,76,1952
72,74,2224
85,85,2428
66,32,2826
16,54,3112
32,49,3336
190,48,3046
69,50,2536
76,8,2886
74,8,2684
85,48,3928
32,49,3552
54,32,3460
49,32,3340
48,68,3392
50,16,3632
8,32,3668
8,83,4210
48,69,3044
49,77,3022
32,65,2930
32,71,2966
68,16,2786
18,32,2744
16,90,3154
32,73,3094
83,87,2584
69,79,2530
77,69,2976
65,8,2940
71,73,3234
16,78,3356
32,16,3018
90,16,2946
73,32,3076
87,90,3372
79,70,3334
69,89,2806
8,89,2796
73,84,2388
78,79,2190
16,8,2822
16,8,2846
18,84,3326
32,73,2926
90,69,2692
70,71,2596
89,83,2734
89,68,2620
84,32,2924
79,16,2980
8,190,2280
8,16,2266
84,70,3370
73,72,3376
69,85,3304
71,66,3306
83,173,3164
68,89,3602
32,81,3258
190,70,3318
16,75,3268
16,89,3196
70,74,2202
72,32,3136
85,90,3724
66,70,4368
173,68,4272
89,74,3938
81,67,3958
70,67,3862
75,70,4004
89,86,3652
74,16,3772
32,32,3018
90,173,2334
70,32,1728
68,83,3386
74,83,3422
67,69,3556
67,76,3590
70,66,3554
86,16,3478
18,16,3526
16,13,4318
32,8,4266
173,32,5416
32,39,5454
83,8,4854
83,32,5480
69,70,5368
76,72,5302
66,85,5226
16,66,5202
18,16,5180
16,18,5182
13,37,4580
8,16,4888
32,48,3636
39,57,3472
8,16,2340
32,83,2672
70,83,2620
72,69,2762
85,76,2820
66,16,3474
18,66,3258
16,16,3520
