down,timedelta,up
66,19979,72
32,19928,78
86,19996,82
70,19360,84
82,19249,85
76,19294,32
74,19832,51
219,19692,50
70,20478,32
89,20677,190
32,18733,77
74,18773,76
89,18955,70
8,18999,79
82,18990,74
67,18769,75
70,18754,71
75,18935,32
85,18879,81
74,18975,66
67,19025,89
57,18660,84
16,18891,89
32,18895,74
70,18698,72
82,18754,74
68,18844,219
74,18702,70
72,18748,80
66,20563,32
78,20514,69
70,20798,86
76,21133,84
32,20451,89
66,20628,32
32,20249,82
84,20522,32
66,20528,219
89,20792,66
84,20768,79
186,20973,190
74,20856,70
75,21362,85
74,21323,84
71,21419,75
67,21850,66
70,21755,72
72,21765,71
32,21977,32
84,21891,66
74,22021,32
82,22921,70
67,22885,72
84,22828,78
88,22944,89
66,23394,84
65,23246,87
70,23474,32
72,23415,74
85,23267,85
74,23262,74
71,23260,68
74,23761,74
78,23656,85
16,23636,72
32,23541,74
191,22531,78
70,22332,32
72,22337,74
70,20747,85
8,20686,84
72,20327,74
78,20291,82
82,20297,84
84,20219,89
85,21099,32
32,21098,77
51,20562,78
50,20646,67
32,19726,70
190,19549,88
77,19478,32
76,19461,190
70,19406,69
79,19437,73
74,19024,77
75,19011,75
71,18989,74
32,18691,188
81,20384,32
66,20449,66
89,20476,75
84,20493,83
89,20453,72
74,20401,82
72,20476,78
74,20312,74
219,20309,32
70,20357,16
80,20283,191
32,19428,83
69,19483,78
86,19487,219
84,19201,69
89,19489,188
32,19579,32
82,19643,81
32,19607,74
219,19601,82
66,19425,67
79,19538,85
190,19367,72
70,19345,69
85,18824,188
84,19000,89
75,19035,84
66,18484,75
72,18710,82
71,18823,8
32,20147,75
66,20216,84
32,20292,16
70,19325,86
72,19762,32
78,19805,70
89,19732,68
84,19359,66
87,19173,75
32,18897,70
74,18871,80
85,19226,32
74,19161,74
68,19232,85
74,18614,74
85,18424,82
72,18410,67
74,18349,72
78,18389,70
32,18399,86
74,18613,67
85,19300,66
84,19467,16
74,19374,68
82,20813,32
84,20848,84
89,20881,77
32,20168,186
77,20633,84
78,20599,72
67,20635,84
70,20500,188
88,20780,74
32,20633,71
190,21342,32
69,21260,86
73,21229,74
77,21166,89
75,21219,88
74,21202,74
188,21213,78
32,19568,67
66,19375,74
75,19351,68
83,19327,32
72,19111,70
82,19064,89
78,19618,32
74,19690,16
32,19439,48
191,19823,65
16,20442,72
16,20572,74
16,20110,76
83,20315,89
78,21219,84
219,21127,82
69,21093,86
188,22175,192
32,23719,72
81,23713,78
74,24924,16
82,24894,73
67,25119,32
85,25028,189
72,25179,67
69,25204,67
188,25336,74
89,25140,72
84,25328,16
75,25287,85
82,25928,16
8,25822,57
75,24990,32
84,26468,87
86,26451,70
16,26327,68
32,26103,74
70,25924,75
68,26082,16
66,25895,188
75,26518,32
70,26371,70
80,26465,75
32,26106,84
74,26168,67
85,26164,32
74,26127,219
82,26955,70
67,26963,75
72,26929,84
70,26926,76
86,26993,84
67,26648,72
66,25958,71
68,25811,32
16,25764,68
32,25512,32
84,25510,219
77,25716,70
186,25528,76
84,25045,74
72,25094,85
84,25400,32
188,25602,56
74,25395,57
71,25460,57
32,24800,49
86,25547,189
74,25653,53
89,25998,57
88,26036,57
74,26504,49
78,26863,32
67,26817,68
74,27835,32
68,27906,90
32,27922,67
70,28124,84
89,28205,66
32,27606,73
48,27794,68
16,27875,66
65,27643,76
72,27227,74
74,27122,68
76,27176,74
89,26521,72
84,25602,71
82,25736,32
86,25595,16
192,24079,191
72,22552,8
78,22734,32
73,21522,90
16,21622,66
32,21484,89
189,21454,70
67,21167,72
67,21134,84
74,21000,86
72,21017,74
85,20787,16
16,20682,71
57,20334,32
16,20476,90
16,20206,90
32,20002,89
87,18770,76
70,18785,84
68,18820,72
74,18807,84
75,19223,16
188,19031,71
16,19289,189
32,20149,85
70,20255,72
75,20241,82
84,20271,188
67,20828,89
32,20926,84
219,20937,75
70,20168,82
75,21419,84
84,21659,16
76,21594,86
84,21742,8
72,21907,16
71,21987,76
32,22625,32
68,22731,66
32,21692,75
219,21655,86
70,21905,84
76,21868,80
74,22783,32
85,22717,70
32,22525,68
56,22436,78
57,22337,67
57,22711,86
49,22527,8
189,21963,67
53,21945,74
57,21479,76
57,21482,84
49,21004,68
32,21010,32
68,21072,74
32,20119,85
90,20200,74
67,20070,82
84,19995,67
66,20039,84
73,20001,88
68,19871,66
66,19759,85
76,19851,74
74,19681,75
68,19942,74
74,19912,84
72,19992,219
71,20456,72
32,20279,16
191,20216,70
16,20698,32
8,20566,66
32,21025,32
90,20775,70
66,20880,78
89,20914,84
70,20877,78
72,20873,66
84,20921,67
86,20901,72
74,20870,84
71,20708,68
16,20738,66
32,20535,89
90,20493,69
90,20892,32
89,20775,74
76,20611,85
84,20576,74
72,20603,82
84,20665,67
71,20256,77
16,20056,75
189,19826,66
85,18891,16
72,18719,82
82,19021,32
188,18910,66
89,18417,82
84,18380,71
75,18499,74
82,18539,82
84,17217,67
86,16992,70
16,17071,16
8,16908,72
76,17267,13
16,16967,13
32,17222,191
66,17575,68
75,17585,74
86,17624,85
84,17170,69
80,17188,72
32,16199,82
70,16229,74
68,16227,32
78,16214,219
67,16210,8
86,15982,80
8,16604,66
67,16478,82
74,16535,67
76,16514,77
84,16515,75
68,16498,84
32,16445,8
74,16464,8
85,16840,8
74,17242,77
82,17214,75
67,17182,82
84,17732,67
88,18053,32
66,18039,57
85,18085,32
74,17962,70
75,18094,89
74,18508,32
84,18618,90
219,18558,67
72,18262,78
70,18198,84
16,17896,90
32,17783,75
66,17798,84
32,17233,76
70,17217,80
78,17135,70
84,17180,72
78,17308,76
66,17410,74
67,17384,71
72,18804,32
84,18773,70
68,18882,89
66,18887,69
89,18998,86
69,19048,86
32,18877,8
74,19544,8
85,19833,69
74,19841,86
82,19829,74
67,19815,16
77,19642,82
75,20355,13
66,20636,13
82,20831,191
16,21361,48
32,21278,49
66,21375,48
82,21945,56
71,21946,53
74,23449,48
82,23556,51
67,23543,49
70,24667,32
72,24472,76
16,24489,74
13,24122,82
13,24238,32
191,23654,81
68,23404,83
74,23771,89
85,23763,77
69,23715,75
72,23877,70
82,23927,66
74,23985,87
32,24229,66
219,24365,65
8,24650,16
80,24381,74
66,24529,13
82,26305,191
67,28872,86
77,28859,8
75,29256,67
84,29235,82
8,29359,49
8,29427,50
8,29240,191
77,29514,48
75,29513,51
82,30212,32
67,29870,77
32,29623,76
57,29691,70
32,29669,79
70,30610,74
89,30506,75
32,30058,71
90,30086,32
67,30124,78
78,30101,84
84,30212,70
90,30090,86
75,30158,66
84,30161,89
76,30175,70
80,30195,16
70,29960,80
72,30616,32
76,30460,191
74,30662,16
71,30672,48
32,29398,70
70,29488,76
89,29499,74
69,29470,85
86,29350,32
86,29814,48
8,29521,49
8,28830,48
69,28426,50
86,30629,32
74,30627,90
82,30499,72
16,30294,188
13,30136,70
13,29897,82
191,29570,84
48,28939,76
49,29127,32
48,29091,49
56,28786,51
53,29777,32
48,28099,70
51,27998,89
49,28209,8
32,27220,32
76,27771,16
74,27582,57
82,27949,82
32,27882,84
81,27936,68
83,27854,74
89,27375,75
77,27338,84
75,27437,88
70,27706,32
66,27733,49
87,27883,54
66,28299,49
65,28147,49
74,29080,32
16,28962,78
13,28501,84
191,26720,90
86,24036,75
8,24033,68
67,23750,70
82,23640,78
49,23275,67
50,23172,74
191,22945,67
48,22507,32
51,22514,84
32,21975,66
77,21680,89
76,21653,84
70,21472,75
79,21321,84
74,20514,67
75,20641,70
71,20612,16
32,20329,89
78,20920,13
84,21114,191
70,21590,85
86,21676,72
66,21594,69
89,21769,188
70,22240,81
80,22419,74
16,22304,16
32,21885,89
191,22358,32
48,22096,191
16,22407,66
70,22298,89
76,22269,84
74,22116,75
85,22495,68
32,22588,70
48,22557,72
49,22546,71
48,23255,69
50,23696,32
32,21566,90
90,21551,67
72,21638,78
188,21596,84
70,21669,90
82,21635,89
84,21625,66
76,21664,88
32,21591,76
49,21609,74
51,21337,16
32,20157,71
70,20793,32
89,21058,191
8,21390,85
32,21323,72
57,20668,69
16,20719,188
82,20873,89
84,20791,84
68,20705,75
74,21299,84
75,21548,82
84,21848,84
88,22364,16
32,21918,86
49,22258,32
54,22099,81
49,21918,83
49,22672,89
32,21823,76
78,22544,70
84,22470,71
90,22403,8
75,22645,68
68,22725,70
70,22779,16
78,22680,80
67,23704,189
74,24194,74
67,24220,72
32,23882,84
84,23850,68
66,23831,84
89,24199,8
84,24268,8
75,24810,68
84,24867,84
67,25555,16
70,25485,67
89,25617,32
16,25364,70
13,25123,89
191,25023,74
85,24478,81
72,24707,70
69,25096,8
188,24916,8
81,24454,8
74,24200,8
89,24079,8
16,23865,8
32,23784,16
191,24631,16
66,24643,32
89,24600,70
84,24722,89
75,24761,74
68,24532,81
70,24534,68
72,24080,72
71,24167,32
69,23478,68
32,23089,70
90,22936,78
67,22864,67
78,22896,74
84,22843,67
90,22913,32
89,22837,68
66,22857,32
88,22843,78
76,22709,66
74,22715,76
71,22555,74
16,22409,219
32,22564,16
191,22332,68
85,22958,13
72,23689,191
69,24461,90
188,24544,66
89,24235,89
84,24188,70
75,24185,72
84,23518,84
82,24071,8
84,23816,8
86,23788,72
16,23753,70
32,23583,86
81,24763,74
83,24482,16
89,23598,71
76,23643,32
70,22987,90
71,23074,90
8,23195,89
68,23181,76
70,23666,84
80,23555,72
16,23484,84
189,23241,16
74,22719,71
72,23589,32
84,23592,189
68,23876,8
84,24049,32
8,23756,85
8,24018,72
68,23558,69
84,23570,188
67,22998,89
16,23094,84
32,23741,82
70,24905,84
89,25411,16
74,25281,86
81,25802,32
70,25477,84
8,25110,75
8,25094,86
8,25169,84
8,25129,80
8,26093,32
8,26032,68
16,26141,32
16,25127,16
32,24860,191
70,25145,66
89,25176,66
74,25120,89
81,25049,70
68,25032,86
72,25118,72
32,25066,84
68,25195,16
70,25047,85
78,25475,32
67,25471,68
74,25594,32
67,25497,70
32,25388,89
68,25544,69
32,25514,86
78,25521,86
66,25524,74
76,25476,82
74,25657,32
219,25501,189
68,25183,87
16,26148,70
16,26196,68
16,26324,74
16,25880,75
13,25855,188
191,24999,16
