timedelta,key
64,84
45,84
37,84
46,84
86,84
128,84
33,84
74,84
70,84
47,84
45,84
56,84
88,84
44,84
41,84
53,84
47,84
75,84
63,84
72,84
105,84
91,84
54,84
41,84
73,84
66,84
80,84
65,84
81,84
65,84
32,84
67,84
61,84
38,84
122,84
130,84
65,84
55,84
66,84
91,84
63,84
49,84
60,84
56,84
59,84
64,84
85,84
56,84
171,84
122,84
38,84
77,84
69,83
87,83
67,83
69,83
150,83
129,83
66,83
77,83
147,83
60,83
110,83
72,83
61,83
65,83
83,83
72,83
80,83
46,83
77,83
71,83
71,83
75,83
73,83
63,83
94,83
108,83
95,83
61,82
66,82
64,82
35,82
87,82
85,82
67,82
60,82
48,82
85,82
73,82
68,82
72,82
65,82
75,82
87,82
47,82
55,82
69,82
73,82
20,82
65,82
67,82
105,82
75,82
68,82
57,82
35,82
71,82
67,82
125,82
64,82
91,82
21,82
72,81
124,81
80,81
86,81
91,81
87,81
65,81
85,81
66,81
66,81
96,81
127,81
103,81
67,80
89,80
74,80
78,80
95,80
92,80
12,80
86,80
88,80
72,80
86,80
66,80
78,80
89,80
87,80
82,80
75,80
91,80
66,80
59,79
101,79
95,78
75,78
82,78
89,78
91,78
102,78
107,78
81,78
84,78
86,78
82,78
124,78
65,78
72,78
84,78
113,78
94,78
108,78
95,78
76,78
90,78
93,78
88,78
46,78
39,78
65,78
59,78
76,78
110,78
119,78
72,78
88,78
96,78
91,78
106,78
117,78
82,78
106,78
93,78
66,78
81,78
64,78
93,78
101,78
88,78
88,78
84,78
81,78
82,78
41,78
81,78
94,78
76,78
64,78
82,78
84,78
84,78
10,78
86,78
64,78
200,78
97,78
89,78
76,78
92,78
93,78
87,78
62,78
67,78
64,78
83,78
91,78
88,78
77,78
99,78
84,78
78,78
74,78
69,78
98,78
97,78
53,78
95,78
120,78
88,78
66,78
69,78
111,78
76,77
82,77
106,77
83,77
96,77
48,77
84,77
88,77
94,77
71,77
90,77
85,77
59,77
85,77
100,77
50,76
84,76
78,76
36,76
23,76
101,76
119,76
83,76
86,76
75,76
75,76
90,76
83,76
68,76
115,76
136,76
76,76
63,76
95,76
107,76
81,76
106,76
79,76
75,76
86,76
77,76
84,76
94,76
133,76
82,76
53,75
51,75
106,75
50,75
79,75
82,75
81,75
83,75
73,75
69,75
97,75
10,75
110,75
55,75
54,75
73,75
103,75
57,75
93,75
85,75
78,75
130,75
64,75
71,75
58,75
48,75
48,75
94,75
124,75
73,75
92,75
61,75
89,75
69,75
91,75
52,75
49,75
87,75
99,75
87,75
104,75
113,75
90,75
78,74
81,74
78,74
127,74
81,74
98,74
99,74
85,74
84,74
80,74
80,74
28,74
51,74
59,74
81,74
84,74
28,74
76,74
72,74
73,74
68,74
88,74
112,74
88,74
86,74
69,74
82,74
73,74
56,74
79,74
84,74
77,74
98,74
102,74
76,74
73,74
73,74
64,74
74,74
65,74
76,74
79,74
85,74
77,74
77,74
65,74
92,74
51,74
44,74
87,74
115,74
120,74
105,74
103,74
78,74
57,74
29,74
70,74
66,74
84,74
105,74
72,74
83,74
63,74
107,74
76,74
63,74
99,74
76,74
57,74
86,74
105,74
96,74
141,74
107,74
87,74
70,74
71,74
23,74
104,74
108,74
65,74
115,74
109,73
77,73
52,73
88,73
73,73
72,72
110,72
82,72
74,72
55,72
76,72
81,72
80,72
68,72
86,72
75,72
43,72
72,72
47,72
94,72
83,72
59,72
81,72
66,72
70,72
83,72
66,72
92,72
90,72
81,72
70,72
56,72
104,72
79,72
135,72
95,72
75,72
81,72
78,72
74,72
75,72
87,72
88,72
70,72
62,72
98,72
68,72
59,72
62,72
73,72
110,72
81,72
87,72
75,72
84,72
57,72
134,72
110,72
60,72
92,72
68,72
51,72
70,72
95,72
54,72
51,72
61,72
85,72
100,72
67,72
91,72
90,72
90,72
66,72
64,72
84,72
89,72
77,71
52,71
54,71
172,71
59,71
67,71
65,71
59,71
42,71
76,71
79,71
73,71
132,71
57,71
73,71
72,71
79,71
67,71
66,70
68,70
69,70
62,70
64,70
69,70
63,70
77,70
57,70
76,70
61,70
67,70
74,70
60,70
64,70
76,70
87,70
85,70
129,70
52,70
59,70
64,70
73,70
72,70
58,70
62,70
58,70
53,70
81,70
61,70
80,70
62,70
65,70
85,70
88,70
69,70
33,70
82,70
67,70
147,70
72,70
67,70
122,70
145,70
68,70
60,70
49,70
123,70
75,70
60,70
117,70
68,70
61,70
65,70
58,70
60,70
67,70
85,70
78,70
60,70
78,70
84,70
58,70
59,70
55,70
28,70
39,70
59,70
63,70
72,70
46,70
68,70
178,70
74,70
119,70
100,70
82,70
56,70
75,70
82,70
132,70
53,70
65,70
69,70
55,70
48,70
69,70
62,70
71,70
74,70
68,70
88,70
59,70
102,70
74,70
82,70
135,70
74,70
91,70
96,70
44,69
67,69
69,69
64,69
63,69
64,69
101,69
96,69
59,69
53,69
58,69
76,69
59,69
90,69
65,69
85,69
87,69
107,69
12,69
71,69
77,69
57,69
90,69
67,69
55,69
83,69
87,69
65,69
48,69
67,69
17,69
116,69
46,69
60,69
64,69
56,69
65,69
72,69
57,69
57,69
70,69
66,69
75,69
57,69
77,68
72,68
67,68
79,68
52,68
76,68
66,68
67,68
86,68
104,68
71,68
71,68
64,68
74,68
164,68
127,68
66,68
62,68
65,68
89,68
105,68
86,68
98,68
17,68
104,68
88,68
68,68
77,68
105,68
73,68
65,68
211,68
97,68
74,68
95,68
120,68
64,68
73,68
88,68
81,68
132,68
65,68
76,67
93,67
90,67
53,67
95,67
56,67
43,67
73,67
73,67
52,67
84,67
73,67
161,67
63,67
101,67
71,67
67,67
85,67
68,67
66,67
72,67
105,67
67,67
94,67
76,67
60,67
102,67
71,67
88,67
85,67
104,67
66,67
160,67
79,67
64,67
90,67
72,67
138,67
62,67
67,67
60,67
83,67
74,67
108,67
61,67
87,67
80,67
62,67
71,67
95,67
137,67
149,67
32,67
52,67
64,67
67,67
42,67
69,67
88,67
163,67
75,66
86,66
86,66
82,66
97,66
72,66
24,66
67,66
57,66
75,66
78,66
51,66
80,66
54,66
41,66
83,66
87,66
77,66
59,66
92,66
95,66
77,66
91,66
54,66
70,66
55,66
72,66
86,66
85,66
74,66
115,66
105,66
107,66
97,66
92,66
59,66
106,66
59,66
85,66
49,66
60,66
63,66
92,66
83,66
68,66
67,66
71,66
89,66
74,66
51,66
68,66
73,66
71,66
60,66
73,66
41,66
64,66
72,66
77,66
69,66
94,66
57,66
88,66
54,66
101,66
93,66
59,66
54,66
61,66
87,66
103,66
53,66
63,66
97,66
73,66
84,66
64,66
81,66
88,66
84,66
55,66
68,66
100,66
66,66
96,66
82,66
68,66
103,66
65,65
66,57
84,57
67,57
78,57
90,57
69,57
65,57
150,57
110,56
79,56
74,54
70,54
66,54
70,52
71,52
80,51
74,50
50,50
80,50
62,50
56,50
43,50
54,50
60,50
85,50
55,50
24,50
64,50
42,50
53,50
64,50
55,50
64,50
23,50
71,50
62,50
85,50
98,50
102,50
47,50
79,50
52,50
57,50
89,50
103,50
77,50
41,50
108,50
78,50
112,50
66,50
77,50
53,50
54,50
51,50
85,50
52,50
97,49
94,49
117,49
94,49
114,49
81,49
76,49
68,48
90,48
60,48
78,48
58,48
105,46
92,46
101,32
115,32
101,32
120,32
103,32
96,32
89,32
84,32
105,32
120,32
91,32
119,32
108,32
113,32
94,32
88,32
78,32
94,32
102,32
108,32
105,32
80,32
81,32
103,32
102,32
75,32
114,32
41,32
87,32
114,32
95,32
93,32
95,32
125,32
97,32
100,32
96,32
109,32
101,32
94,32
41,32
76,32
112,32
63,32
21,32
101,32
80,32
96,32
86,32
69,32
77,32
99,32
82,32
96,32
103,32
102,32
117,32
95,32
82,32
76,32
94,32
120,32
122,32
108,32
65,32
95,32
75,32
96,32
103,32
103,32
112,32
137,32
76,32
99,32
93,32
66,32
98,32
62,32
94,32
153,32
110,32
108,32
118,32
95,32
121,32
89,32
88,32
101,32
89,32
90,32
108,32
126,32
122,32
118,32
121,32
27,32
124,32
121,32
72,32
77,32
96,32
95,32
107,32
95,32
101,32
88,32
95,32
93,32
68,32
108,32
65,32
118,32
140,32
98,32
151,32
122,32
64,32
90,32
69,32
103,32
143,32
102,32
65,32
127,32
101,32
135,32
135,32
127,32
99,32
73,32
133,32
78,32
101,32
89,32
120,32
99,32
97,32
58,32
96,32
66,32
104,32
108,32
121,32
105,32
135,32
86,32
131,32
117,32
160,32
102,32
102,32
91,32
106,32
88,32
51,32
118,32
107,32
119,32
150,32
104,32
64,32
144,32
89,32
87,32
81,32
136,32
87,32
451,16
313,16
536,16
484,16
341,16
825,16
1094,16
292,16
356,16
562,16
380,16
366,16
628,16
608,16
685,16
1646,16
311,16
395,16
2099,16
1233,16
355,16
343,16
1142,16
340,16
555,16
219,16
530,16
662,16
355,16
374,16
588,16
539,16
238,16
402,16
358,16
670,16
275,16
259,16
1692,16
296,16
376,16
151,16
401,16
527,16
298,16
457,16
1187,16
747,16
1117,16
898,16
473,16
566,16
418,16
781,16
1876,16
430,16
583,16
625,16
2190,16
455,16
451,16
561,16
301,16
472,16
822,16
209,16
539,16
467,16
328,16
920,16
731,16
417,16
1000,16
684,16
545,16
817,16
558,16
719,16
387,16
502,16
1041,16
3181,16
471,16
883,16
646,16
920,16
1005,16
1606,16
2309,16
1899,16
364,16
709,16
338,16
1222,16
211,16
1139,16
512,16
1589,16
225,16
510,16
308,16
797,16
383,16
564,16
445,16
702,16
758,16
290,16
341,16
1070,16
1151,16
1102,16
313,16
580,16
498,16
536,16
740,16
651,16
422,16
112,8
103,8
73,8
111,8
88,8
140,8
76,8
108,8
67,8
147,8
129,8
128,8
124,8
112,8
128,8
82,8
95,8
81,8
79,8
97,8
