down,timedelta,up
84,3416,90
76,3520,70
85,3608,89
8,3543,77
73,3408,75
32,2744,70
191,2640,72
16,2536,78
77,2192,89
78,2199,84
67,2312,87
70,2640,32
88,2656,70
32,3056,89
90,3088,84
70,2960,186
89,2903,66
77,2928,89
75,2857,74
70,2849,71
72,3608,32
78,3728,84
89,3808,84
84,3768,75
87,3713,74
32,3376,188
70,3391,66
89,3032,70
84,3162,89
186,3056,16
66,3776,32
89,3784,191
74,3936,90
71,4080,72
32,3336,74
84,3240,86
84,3264,32
75,3304,86
74,3368,84
188,3337,89
66,3288,68
70,3192,74
89,3016,72
16,2936,69
32,2432,32
191,2345,76
90,2208,70
72,2121,89
74,2200,32
86,2511,86
32,2576,32
86,3528,48
84,3488,53
89,3832,32
68,3865,74
74,3921,76
72,4232,32
69,4352,56
32,4593,49
76,5265,32
70,5416,78
89,5408,74
32,5352,32
86,5080,90
32,5025,67
48,4088,78
53,4616,190
32,5008,75
74,5496,188
76,5497,84
32,5200,75
56,5152,74
49,5023,82
32,4456,32
78,4304,83
74,4400,78
32,4392,74
90,4400,67
67,4416,83
78,4385,68
190,3744,16
75,3880,32
188,3456,191
84,3536,70
75,3624,89
74,3561,89
82,3399,66
32,3394,89
83,3440,68
78,3351,70
74,3352,72
67,3600,32
83,4048,74
68,4080,89
16,3912,81
32,3496,70
191,3536,88
70,6304,83
89,6640,68
89,6745,80
66,6784,84
89,6751,72
68,6840,84
70,6920,88
72,7752,32
32,7585,77
74,7040,78
89,6984,67
81,7000,74
70,6888,89
88,6752,89
83,3896,84
68,3472,86
80,3377,80
84,3408,66
72,3353,89
84,3344,32
88,3257,90
32,3611,70
77,3538,82
78,3498,67
67,3946,89
74,4074,84
89,4041,8
89,4017,8
84,4690,89
86,4673,70
80,4721,86
66,5851,77
89,5889,75
32,5906,8
90,6649,66
70,5440,66
82,5528,66
67,5536,72
89,5129,71
84,4834,16
8,5448,13
8,6703,13
89,6807,191
70,7015,66
86,7016,86
77,5887,70
75,5824,82
8,5735,67
66,5023,84
66,5023,71
66,4920,32
72,4848,66
71,4839,32
16,6504,66
13,6561,86
13,6232,70
191,5481,89
66,5279,66
86,5249,75
70,5190,85
82,5225,32
67,5169,66
84,5128,86
71,5184,83
32,5360,89
66,5409,88
32,5375,74
66,3663,78
86,3216,89
70,2288,84
89,2271,75
66,2672,32
75,2729,16
85,2600,191
32,3167,81
66,3424,74
86,3551,89
83,3553,84
89,3415,72
88,3456,74
74,3440,86
78,4056,32
89,4849,190
84,4935,69
75,5121,89
32,4680,89
191,4584,84
16,4568,89
81,4440,75
74,4241,74
89,4097,71
84,4048,83
72,4032,68
74,4184,32
86,4152,66
32,3601,32
190,4608,70
69,4520,89
89,4344,81
89,4537,84
84,4567,67
89,4528,67
75,4312,70
74,4288,188
71,4584,32
83,4592,74
68,4576,85
32,4409,74
66,4456,68
32,4400,74
70,4040,82
89,4800,66
81,4912,89
84,4752,76
67,5144,8
67,5825,8
70,5760,8
188,6000,89
32,5721,76
74,5520,186
85,7608,84
74,7585,75
68,7656,8
74,7576,8
82,6592,84
66,5777,76
89,5664,66
76,5704,72
8,5232,71
8,4655,32
8,5489,66
89,5360,70
76,5370,86
186,5521,76
84,3472,74
75,3984,8
8,4073,8
8,4424,74
84,3912,75
76,3905,68
66,4208,32
72,5928,190
71,6015,69
32,6138,89
66,5320,89
70,5304,84
86,5368,89
76,5328,75
74,5312,74
8,4713,71
8,4600,70
74,4281,80
75,4488,32
68,4505,90
32,4360,86
190,2608,84
69,2552,72
89,2320,68
89,2312,32
84,2224,84
89,2167,74
75,2175,68
74,2120,74
71,2184,82
70,2184,66
80,2224,89
32,2120,76
90,2096,84
86,1976,75
84,1920,84
72,1944,89
68,1977,76
32,1999,80
84,2304,74
74,2272,71
68,2619,32
74,2704,68
82,8400,68
66,8392,70
89,14320,32
76,14424,16
84,14329,191
75,14552,17
84,15912,190
89,16384,66
76,16328,67
80,16312,67
74,16089,84
71,16112,72
32,15680,71
68,15672,84
68,9992,76
70,10120,32
32,4127,190
191,4088,69
16,3848,82
17,4017,67
190,2768,84
66,2368,88
67,2513,66
67,2560,89
84,2496,74
72,2520,78
71,2616,82
84,2639,84
76,2614,78
32,2736,32
190,3880,81
69,3889,74
82,3887,188
67,3912,74
84,3857,67
88,3808,32
66,3888,78
89,3841,84
74,3938,90
78,3969,75
82,3960,70
84,3984,68
78,3992,78
32,3713,67
81,2632,76
74,2624,84
188,2584,72
74,2512,71
67,2545,32
32,2432,77
78,2257,78
84,2217,67
90,2120,74
75,2088,89
70,2048,89
68,1960,84
78,1968,86
67,2023,80
76,2057,66
84,2024,89
72,2039,32
71,2056,90
32,2121,70
77,2152,82
78,2184,67
67,2248,89
74,2208,84
89,2239,86
89,2288,77
84,2336,75
86,2320,66
80,2648,66
66,2657,16
89,2520,72
32,4752,32
90,4991,191
70,5440,77
82,5561,89
67,5688,70
89,6057,86
84,6096,77
86,6104,75
77,6143,16
75,6008,66
66,6688,8
66,6311,8
72,7032,16
16,6952,66
32,4808,226
191,4616,32
77,4080,74
89,3984,72
70,3896,84
86,3487,80
77,3640,74
75,3904,32
66,3784,78
16,3585,66
8,3280,186
8,3288,84
66,2392,75
226,2432,32
16,2536,84
32,2512,76
74,2576,85
72,2664,32
84,2640,191
80,2544,16
74,2936,69
32,3185,72
78,3160,78
66,3368,89
186,3376,84
84,3495,87
75,4072,32
32,4072,82
84,4632,32
76,4672,90
85,4752,67
32,4792,84
191,4760,84
16,4663,79
69,4464,190
72,3976,70
78,3952,82
89,3761,67
84,3831,69
87,3880,71
32,3505,67
82,3576,32
32,3040,189
90,3136,32
67,3776,66
84,3704,86
84,3704,70
79,3689,67
190,3608,70
70,3625,72
82,3624,72
67,3592,84
69,3424,78
71,3344,32
67,3145,189
32,3072,32
189,4041,66
32,3928,86
66,3296,90
86,3280,89
70,3233,84
67,3232,71
70,3296,69
72,3216,78
72,3216,67
84,3768,32
78,3848,66
32,3784,86
189,3768,66
32,3776,82
66,2871,74
86,2872,72
90,2720,66
89,2688,73
84,2760,32
71,2776,16
69,2568,191
78,4225,66
67,4224,66
32,3664,67
66,3656,67
86,3696,74
66,3720,72
82,3560,16
74,3728,32
72,3672,66
66,3680,78
73,3608,67
32,3576,70
191,3520,88
16,3568,32
66,2088,81
66,2080,74
67,2073,82
67,2080,67
74,2192,81
72,2344,84
16,2392,71
32,2296,74
66,2360,72
78,2319,68
67,2576,84
70,2432,16
88,3119,8
32,3032,8
81,3040,8
74,2968,8
82,2945,8
67,3592,71
81,3432,74
84,3288,72
71,3232,68
74,3352,84
72,3336,32
68,3368,84
84,3136,76
16,2968,70
8,2569,71
8,2616,70
8,2640,80
8,2880,32
8,2840,70
71,2160,89
74,2160,32
72,2152,74
68,2184,68
84,2032,78
32,2288,67
84,2376,89
76,2360,70
70,2440,72
71,2480,78
70,2432,67
80,2368,74
32,2200,72
70,2208,71
89,2216,32
32,2145,84
74,2136,74
68,2192,89
78,2184,89
67,2120,84
89,2089,86
70,2104,80
72,2041,66
78,2112,89
67,5136,32
74,5232,189
72,6056,32
71,6944,77
32,7008,78
84,7000,67
74,6984,74
89,6984,89
89,6985,89
84,6817,84
86,6808,86
80,6825,80
66,6912,66
89,6808,89
32,3809,32
189,3768,90
32,3048,70
77,2208,82
78,2193,67
67,2257,89
74,2223,84
89,2273,86
89,2400,77
84,2432,75
86,6376,66
80,6616,66
66,6576,72
89,6679,71
32,6503,16
