down,up,timedelta
80,84,2465
16,86,2583
32,66,2628
13,72,2578
32,8,1449
84,8,1574
66,66,2301
89,70,2422
70,88,2435
88,84,2997
84,86,2928
86,66,2877
66,72,2830
72,71,2756
8,16,2594
8,13,2783
8,13,3150
8,8,3777
8,8,4344
8,8,4449
8,72,4391
66,71,4198
70,16,4066
88,13,4179
84,191,3784
86,82,5058
66,84,5061
72,68,5085
71,74,5062
16,75,5019
13,84,4797
13,88,4562
8,32,4072
8,54,3565
8,32,4147
72,189,3779
71,32,3894
16,84,4059
13,66,4069
191,89,3947
82,84,3086
84,75,3067
68,84,2921
74,67,2997
75,70,3091
84,89,3080
88,32,3047
32,70,2964
54,76,2969
32,74,2385
189,85,2395
32,32,2488
84,50,2699
66,48,2730
89,48,2695
84,50,2307
75,32,3016
84,66,3082
67,67,3107
70,66,3134
89,71,3227
32,84,3815
70,72,3842
76,84,4265
74,71,4325
85,32,4328
32,74,4169
50,71,3719
48,16,3660
48,13,3711
50,191,4557
32,74,4011
66,68,3953
67,74,3899
66,89,3890
71,74,5454
84,86,4877
72,70,4958
84,78,4523
71,70,4399
32,68,4415
74,16,4361
71,32,4418
16,191,4334
13,16,4247
191,74,4238
74,68,4021
68,74,4058
74,89,4079
89,72,4574
74,84,2894
86,16,2925
70,76,2798
78,32,3372
70,191,3370
68,16,3217
16,70,3457
32,72,3540
191,74,3641
16,85,3665
74,16,2803
68,32,3010
74,70,5089
89,89,5033
72,66,4542
84,82,4652
76,69,4566
16,75,4440
32,16,4008
191,8,4024
16,8,4051
70,69,4114
72,75,4056
74,32,4067
85,191,3964
16,16,3879
32,70,4783
70,82,2840
89,77,2893
66,89,2937
82,8,2911
69,8,2917
75,77,3046
16,55,3160
8,8,3317
8,8,3339
69,77,3280
75,72,3454
32,84,3410
191,68,3494
16,84,3603
70,8,2709
82,8,2617
77,8,2629
89,8,2578
8,77,2743
8,89,2826
77,84,2645
55,68,2646
8,72,2591
8,84,2685
77,76,2566
72,16,2291
84,32,3363
68,189,3400
84,32,3360
8,83,3532
8,78,3544
8,82,4253
8,89,4189
77,69,3939
89,71,3932
84,32,3927
68,84,3880
72,83,3896
84,89,3794
76,89,3757
16,84,3740
32,75,2725
189,84,2561
32,67,2558
83,70,2519
78,89,2471
82,32,1752
89,84,1763
69,66,1810
71,8,1735
32,8,1883
84,84,3148
83,84,3169
89,73,3218
89,81,3228
84,70,3701
75,186,3773
84,66,4238
67,75,4215
70,188,4151
89,16,4072
32,32,4126
84,191,4146
66,8,4234
8,8,4214
8,32,5014
84,191,3697
84,16,3596
73,86,3671
81,82,3667
70,32,3229
186,52,3550
66,8,3157
75,82,3460
188,32,3773
16,189,3773
32,32,3794
191,16,4076
8,90,4423
8,77,4431
32,72,3515
191,74,3592
16,85,3665
86,74,3706
82,75,3590
32,71,3625
52,84,3296
8,78,3355
82,16,2945
32,32,3259
189,90,3223
32,66,3279
16,89,2854
90,70,2584
77,68,2576
72,74,2489
74,80,2503
85,70,2436
74,72,2293
75,188,2408
71,74,2482
84,32,3203
78,74,3178
16,8,3302
32,85,3076
90,85,3350
66,74,3281
89,89,3301
70,77,3378
68,75,3306
74,70,3355
80,8,3398
70,8,3447
72,77,3558
188,75,3468
74,71,3693
32,66,2929
74,87,2952
8,66,2905
85,89,2502
85,69,2375
74,86,2444
89,32,2552
77,70,2466
75,72,2524
70,78,2548
8,89,2509
8,84,2433
77,87,2322
75,32,2371
71,74,2155
66,76,2158
87,32,2192
66,16,2083
89,191,2020
69,86,2814
86,82,2793
32,32,2681
70,51,2715
72,55,2962
78,32,3693
89,189,3634
84,32,3994
87,70,4344
32,85,4345
74,190,4459
76,78,4534
32,67,4444
191,69,4516
16,16,4510
86,32,3810
82,74,3711
32,85,3681
51,74,3744
55,82,3573
32,66,3177
189,75,3360
32,84,2985
70,68,2663
85,16,2564
190,32,2738
78,70,2656
67,72,2653
69,78,2612
16,89,2651
32,84,2646
74,87,2709
85,32,3761
74,74,3659
82,85,3631
66,74,3344
75,89,3148
84,89,3207
68,74,3249
16,81,3473
32,70,3240
70,72,3195
72,32,3313
78,74,3252
89,76,3263
84,32,4668
87,84,4624
32,85,3578
74,74,3641
85,72,3625
74,74,3649
89,76,3648
89,74,3851
74,78,3773
81,68,3903
70,70,3969
72,32,4036
32,74,3911
74,71,3955
76,32,5017
32,84,3640
84,66,3678
85,89,3638
74,90,3618
72,74,3642
74,78,3660
76,67,3590
74,67,3369
78,70,3365
68,72,3061
70,16,2855
32,13,3882
74,191,4023
71,78,4248
32,84,3216
84,68,3253
66,74,3205
89,67,3285
90,77,3325
74,75,3224
78,84,3231
67,67,3299
67,32,3831
70,81,3803
72,66,3831
16,82,3709
13,67,2962
191,72,2871
78,74,2720
84,85,2723
68,74,3908
74,75,3867
67,71,3869
77,84,3859
75,78,3960
84,16,3849
67,32,4148
32,68,3582
81,32,3650
66,189,3570
82,32,3898
67,90,3905
72,66,3922
74,89,3828
85,84,3739
74,75,2483
75,84,2504
71,76,2536
84,32,2616
78,74,2559
16,85,2542
32,74,2399
68,8,2406
32,85,2551
189,8,2631
32,8,2289
90,32,3718
66,74,3661
89,89,3724
84,77,3795
75,75,3741
84,70,3949
76,66,4141
32,72,3979
74,74,4113
85,78,4120
74,66,4081
8,72,4011
85,72,3818
8,84,3731
8,78,3652
32,8,2250
74,84,2508
89,189,2652
77,74,3343
75,89,3446
70,68,3291
66,66,3377
72,78,3457
74,70,3379
78,72,3291
66,78,3308
72,67,3304
72,66,3382
84,89,3398
78,66,3671
8,86,3744
84,76,3759
189,70,3608
74,32,3503
89,90,3485
68,66,3533
66,89,3223
78,84,3092
70,72,3057
72,80,3201
78,32,3403
67,66,3472
66,82,3389
89,88,3436
66,74,3133
86,78,3022
76,32,2829
70,67,2778
32,32,2190
90,191,2121
66,16,1963
89,8,2088
84,8,2231
72,16,2377
80,32,2465
32,191,2271
66,90,2802
82,66,2982
88,89,3006
74,8,3106
78,76,3258
32,84,3141
67,75,3162
32,84,3110
191,67,3382
16,74,3450
8,71,3390
8,8,3240
16,67,3138
32,32,3847
191,74,3757
90,85,3283
66,74,3074
89,82,2999
8,67,2951
76,8,2768
84,8,2800
75,8,2830
84,8,2857
67,85,3062
74,67,3084
71,74,3059
8,82,3117
67,77,2966
32,75,2189
74,84,2188
85,67,2222
74,32,3535
82,74,3519
67,85,3492
8,74,3601
8,8,3694
8,78,3834
8,82,3915
85,67,3499
67,72,3420
74,74,3325
82,8,3452
77,8,3438
75,67,3757
84,72,3877
67,85,4041
32,8,2796
74,74,3618
85,74,3744
74,75,3604
8,71,3515
78,84,3370
82,78,3278
67,16,3179
72,32,3793
74,68,3970
8,70,3905
8,8,3869
67,8,3648
72,70,3571
85,8,3467
8,8,3427
74,32,3518
74,70,3526
75,68,3629
71,78,3646
84,67,3562
78,74,3546
16,67,3519
32,32,3336
68,68,3248
70,32,3197
8,78,3284
8,66,3170
70,76,3232
8,74,3094
8,219,3123
32,68,2215
70,16,1969
68,32,1949
78,191,2207
67,8,2307
74,188,2496
67,8,2774
32,8,2502
68,32,2569
32,190,2689
78,8,2741
66,8,2862
76,8,2892
74,32,3204
219,68,3073
68,16,3051
16,32,3115
32,190,3181
191,66,3970
8,78,3828
188,67,3662
8,70,3440
8,75,3382
32,8,3348
190,70,3889
8,188,4023
8,74,4022
8,32,4300
32,81,3932
68,74,3955
16,82,3966
32,67,3976
190,76,3932
66,74,2927
78,85,3044
67,74,3046
70,75,2953
75,8,3138
8,85,3398
70,74,2739
188,68,2586
74,16,2442
32,32,2984
81,84,3058
74,89,3100
82,74,3186
67,81,3703
76,70,3763
74,72,3656
85,32,3688
74,86,3692
75,74,4821
8,82,4712
85,67,4513
74,85,4504
68,190,4590
16,78,5110
32,67,4449
84,69,4515
89,74,5356
74,82,5285
81,66,4757
70,75,4805
72,84,4867
32,68,4908
86,16,4740
74,32,3772
82,68,3744
67,8,3684
85,68,3736
190,16,3568
78,32,3656
67,90,3504
69,8,3375
74,70,2574
82,89,3888
66,68,3866
75,84,3862
84,72,3789
68,84,3654
16,76,3697
32,32,4985
68,189,4943
8,32,4958
68,74,5118
16,68,5178
32,74,4594
90,89,4666
8,70,4645
70,89,4606
89,74,3382
68,82,3771
84,16,3625
